,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
3573,USA/NM-CDC-LC0059223/2021,2021-05-10,B.1.1.7,1111290,1,3,9,False,True,True,True,False,26730,24915,26731,127383,1052326,B.1.1.519,B.1.1.7,179,2020-02-20,12.0,440.2
3574,USA/NM-CDC-LC0059431/2021,2021-05-10,B.1.1,1111295,3,2,9,True,True,True,True,True,23604,23526,23605,817169,879373,B.1.1.7,P.1,179,2020-02-20,10.0,425.0
3575,USA/NM-CDC-LC0059488/2021,2021-05-10,B.1.1.519,1111297,1,3,9,True,True,True,True,False,22995,22835,22996,219430,674370,B.1.1.519,B.1,179,2020-02-20,20.0,435.4
3576,USA/NM-CDC-LC0059488/2021,2021-05-10,B.1.1.519,1111297,1,3,9,True,True,True,True,False,25262,24507,25263,674370,1004448,B.1,B.1.1.519,179,2020-02-20,20.0,435.4
3577,USA/OR-CDC-LC0059583/2021,2021-05-10,B.1.351,1111543,1,2,8,True,True,True,True,True,18171,12117,18172,342234,1024554,B.1,B.1.351,2925,2020-03-18,0.0,410.0
3578,USA/PA-CDC-LC0060497/2021,2021-05-10,B.1.1.7,1111583,1,2,6,False,True,True,True,True,5284,914,5285,267612,845835,B,B.1.1.7,43626,2020-08-29,16.0,215.3
3579,USA/TX-CDC-LC0059363/2021,2021-05-10,B.1.1.7,1111768,1,2,9,True,False,False,False,False,6821,5389,6822,650840,367973,B.1.627,Unknown (R),179,2020-02-20,,406.6
3580,USA/TX-CDC-LC0059590/2021,2021-05-10,A.2.5.1,1111773,1,3,10,True,True,True,True,False,21846,21616,21847,1069523,460829,A.2.5.1,Unknown,1,2019-12-26,6.0,497.0
3581,USA/TX-CDC-LC0059590/2021,2021-05-10,A.2.5.1,1111773,1,3,10,True,True,True,True,False,24697,24643,24698,460829,1069523,Unknown,A.2.5.1,1,2019-12-26,6.0,497.0
3582,USA/TX-CDC-LC0059748/2021,2021-05-10,B.1,1111777,1,2,8,True,True,True,True,True,24914,23272,24915,749408,888816,B.1.1.7,B.1,43626,2020-08-29,0.0,235.05
3583,USA/TX-CDC-LC0059896/2021,2021-05-10,A.2.5,1111779,2,2,11,False,True,True,False,False,24697,23605,24698,895800,431161,A.2.5,A.2.5,239326,2020-12-20,,123.2015625
3584,USA/WA-CDC-LC0059888/2021,2021-05-10,B.1,1112003,1,2,10,False,False,False,False,False,7042,6955,7043,980862,562786,B.1.1.7,Unknown (R),179,2020-02-20,,433.8
3585,USA/WI-CDC-LC0060663/2021,2021-05-10,B.1.1.7,1112159,1,2,6,True,True,True,True,True,1820,869,1821,707621,1093884,B.1.1.7,B.1.1.7,67434,2020-10-04,0.0,216.4
3586,USA/WV-CDC-LC0059776/2021,2021-05-10,B.1,1112190,2,3,11,True,True,True,True,True,6627,6102,6628,1086099,541584,B.1,Unknown (R),179,2020-02-20,0.0,442.6
3587,USA/WV-CDC-LC0059776/2021,2021-05-10,B.1,1112190,2,3,11,True,True,True,True,True,23709,21847,23710,541584,1077737,Unknown (R),Unknown (R),43626,2020-08-29,0.0,251.85
3588,USA/WV-CDC-LC0059793/2021,2021-05-10,B.1.1.7,1112192,2,3,12,False,True,True,False,False,22812,22133,22813,640907,946542,B.1.533,P.1,179,2020-02-20,,430.6
3589,USA/WV-CDC-LC0059793/2021,2021-05-10,B.1.1.7,1112192,2,3,12,False,True,True,False,False,24382,24139,24383,946542,477015,P.1,B.1.1.7,179,2020-02-20,,430.6
3590,USA/WV-CDC-LC0059895/2021,2021-05-10,B.1.1.7,1112200,1,2,10,False,False,False,False,False,23664,23605,23665,935627,531752,Unknown (R),B.1.1.7,179,2020-02-20,,427.24
3591,Belgium/Jessa_11-2119-002236/2021,2021-05-11,B.1.1.7,1113018,2,2,5,True,True,True,True,False,23271,23064,23272,485517,788702,B.1.1.7,Unknown,64512,2020-09-30,14.0,168.10000000000002
3592,CzechRepublic/195573-21cs/2021,2021-05-11,B.1.1.7,1113288,1,2,9,False,True,True,True,True,23063,20403,23064,718094,1098859,B.1.1.7,B.1.1.7,64513,2020-09-14,5.0,238.47499999999997
3593,CzechRepublic/195574-21cs/2021,2021-05-11,B.1.1.7,1113290,1,2,7,True,True,True,True,True,26453,25262,26454,528057,833282,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,216.075
3594,France/BFC-HMN-21052170207/2021,2021-05-11,B.1.1.7,1114754,1,2,8,True,True,True,True,True,21766,20488,21767,633734,902845,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,211.86973684210523
3595,France/BRE-IPP12612/2021,2021-05-11,Q.7,1114768,1,2,6,True,True,True,True,True,17337,4423,17338,780548,572732,B.1.1.7,Q.7,192123,2020-12-31,8.0,103.86296296296297
3596,France/HDF-IPP12587/2021,2021-05-11,B.1.1.7,1115085,1,2,6,True,True,True,True,True,28271,28096,28272,850774,93528,B.1.1.7,B.1.1.7,64512,2020-09-30,4.0,200.9
3597,France/IDF-HMN-21052120486/2021,2021-05-11,B.1.1.7,1115202,1,2,8,True,True,True,True,True,21992,21771,21993,667261,850783,B.1.1.7,Unknown (R),64513,2020-09-14,0.0,212.39499999999998
3598,France/IDF-HMN-21052140307/2021,2021-05-11,B.1.1.7,1115230,1,2,6,True,True,True,True,True,19493,12790,19494,1105151,779939,B.1.1.7,B.1.1.7,164552,2020-12-20,3.0,141.2
3599,Germany/BW-RKI-I-153949/2021,2021-05-11,B.1.1.7,1115930,3,2,5,True,True,True,True,True,9286,5850,9287,363371,848527,B.1.1.7,B.1.1.7,43626,2020-08-29,11.0,232.85
3600,Germany/BY-RKI-I-159046/2021,2021-05-11,B.1.1.7,1116055,2,3,7,False,True,True,True,True,23063,16177,23064,196462,555171,B.1.1.7,B,1,2019-12-26,6.0,478.8
3601,Germany/BY-RKI-I-159046/2021,2021-05-11,B.1.1.7,1116055,2,3,7,False,True,True,True,True,26801,25600,26802,555171,841655,B,B.1.1.7,1,2019-12-26,17.0,478.8
3602,Germany/HE-ChVir-LB-210514-2082/2021,2021-05-11,B.1.1.7,1116077,1,2,4,True,True,True,True,False,26491,25625,26492,800691,219665,B.1.1.7,B.1.1.7,64512,2020-09-30,6.0,196.9
3603,Germany/NW-RKI-I-154266/2021,2021-05-11,B.1,1116637,1,2,5,False,True,True,True,False,23329,22918,23330,988277,14903,C.36.3,B.1,179,2020-02-20,3.0,434.8
3604,Luxembourg/LNS8665397/2021,2021-05-11,B.1.1.7,1117344,1,2,5,True,True,True,True,True,25785,25692,25786,337332,894740,B.1.1.7,B.1.1.7,64513,2020-09-14,10.0,220.075
3605,Russia/SPE-RII-34027S/2021,2021-05-11,B.1.1,1118099,2,2,15,False,False,False,False,False,4181,1393,4182,1075232,11510,Unknown (R),B.1.1,5867,2020-02-22,,432.194464
3606,USA/AZ-CDC-LC0059839/2021,2021-05-11,AY.44,1119049,4,2,8,True,True,True,True,True,3267,914,3268,308915,800702,B.1.1.7,AY.44,179,2020-02-20,0.0,419.6
3607,USA/CA-CDC-LC0059504/2021,2021-05-11,B.1.1.7,1119156,2,2,11,False,False,False,False,False,22992,22321,22993,608393,1001037,B.1.533,B.1.1.7,179,2020-02-20,,435.6
3608,USA/CA-CDC-LC0059526/2021,2021-05-11,B.1.1.7,1119158,1,2,14,True,False,False,False,False,5388,4165,5389,1048639,414296,B.1.617,B.1.1.7,179,2020-02-20,,439.6
3609,USA/CA-CDC-LC0059619/2021,2021-05-11,B.1.637,1119170,2,2,8,False,True,True,True,False,25413,24915,25414,718988,1088290,B.1.637,Unknown (R),179,2020-02-20,18.0,412.4
3610,USA/CA-CDC-LC0059624/2021,2021-05-11,B.1,1119172,1,2,7,False,False,False,False,False,24914,24507,24915,871460,492309,Unknown (R),B.1.526,179,2020-02-20,,390.8
3611,USA/CA-CDC-LC0059735/2021,2021-05-11,B.1.1.7,1119183,1,3,12,True,True,True,True,False,23625,23272,23626,856497,1097238,B.1.1.7,B.1.631,179,2020-02-20,30.0,444.4
3612,USA/CA-CDC-LC0059735/2021,2021-05-11,B.1.1.7,1119183,1,3,12,True,True,True,True,False,26763,25564,26764,1097238,763984,B.1.631,B.1.1.7,179,2020-02-20,30.0,444.4
3613,USA/CA-CDC-LC0059746/2021,2021-05-11,B.1.617,1119187,1,3,12,False,True,True,True,True,16466,11333,16467,1096142,751326,AY.122,B.1,5868,2020-02-21,8.0,443.9
3614,USA/CA-CDC-LC0059746/2021,2021-05-11,B.1.617,1119187,1,3,12,False,True,True,True,True,28271,27875,28272,751326,1060575,B.1,B.1.617.2,5867,2020-02-22,0.0,442.9
3615,USA/CA-CDC-LC0059861/2021,2021-05-11,B.1.1.7,1119193,1,2,4,True,True,True,True,False,2749,914,2750,1111541,660137,B.1.1.28,B.1.1.7,179,2020-02-20,32.0,445.2
3616,USA/CO-CDC-LC0059808/2021,2021-05-11,P.1,1119331,5,2,9,False,True,True,True,True,13860,11297,13861,598371,1109279,P.1,P.1,260431,2021-01-22,15.0,108.56599999999999
3617,USA/IA-CDC-LC0059782/2021,2021-05-11,B.1,1119688,2,2,8,False,False,False,False,False,28280,28112,28281,796715,876623,B.1.1,B.1.617.1,179,2020-02-20,,425.2
3618,USA/IL-CDC-LC0060843/2021,2021-05-11,P.1,1119740,2,3,9,False,True,True,False,False,5986,5649,5987,855805,1111294,P.1,B.1.1,179,2020-02-20,,445.2
3619,USA/IL-CDC-LC0060843/2021,2021-05-11,P.1,1119740,2,3,9,False,True,True,False,False,13860,12711,13861,1111294,831147,B.1.1,P.1,179,2020-02-20,,445.2
3620,USA/IN-CDC-LC0060977/2021,2021-05-11,B.1.1.28,1119844,2,2,7,False,True,True,True,True,22812,22133,22813,396112,946498,Unknown,P.1,179,2020-02-20,11.0,430.8
3621,USA/KY-CDC-LC0061107/2021,2021-05-11,P.1,1119956,1,2,9,False,True,True,True,False,22812,22133,22813,707646,888018,B.1.1,P.1,5867,2020-02-22,8.0,424.5
3622,USA/MD-CDC-LC0059885/2021,2021-05-11,B.1.525,1120142,1,3,13,True,True,True,True,True,23012,21718,23013,948630,327132,B.1.525,B.1.1.7,179,2020-02-20,0.0,430.8
3623,USA/MD-CDC-LC0059885/2021,2021-05-11,B.1.525,1120142,1,3,13,True,True,True,True,True,26305,25888,26306,327132,672316,B.1.1.7,B.1.525,179,2020-02-20,0.0,430.8
3624,USA/NC-CDC-LC0060910/2021,2021-05-11,B.1.1.7,1120525,1,2,5,True,True,True,True,True,27972,24200,27973,934861,315057,B.1.1.7,B.1.1.7,43626,2020-08-29,8.0,239.25
3625,USA/NJ-CDC-LC0061041/2021,2021-05-11,B.1.526,1120665,1,2,5,True,True,True,True,False,9867,6955,9868,846390,709462,B.1.1.7,B.1.526,179,2020-02-20,8.0,422.8
3626,USA/NM-CDC-LC0059554/2021,2021-05-11,B.1.1,1120702,2,2,7,True,True,True,True,True,28512,28272,28513,788852,463072,B.1.1,P.1,5867,2020-02-22,0.0,386.1
3627,USA/NM-CDC-LC0059777/2021,2021-05-11,B.1,1120705,2,3,14,False,True,True,True,False,10279,10030,10280,955730,729479,B.1,Unknown (R),1,2019-12-26,15.0,487.6
3628,USA/NM-CDC-LC0059777/2021,2021-05-11,B.1,1120705,2,3,14,False,True,True,True,False,16466,15280,16467,729479,549508,Unknown (R),A.2.5,1,2019-12-26,28.0,487.6
3629,USA/NM-CDC-LC0059889/2021,2021-05-11,B.1.1.7,1120709,1,2,4,True,True,True,True,True,22289,18463,22290,1048999,245140,B.1.1.7,B.1.1.7,65357,2020-09-03,0.0,244.525
3630,USA/NV-CDC-LC0059542/2021,2021-05-11,B.1.1.7,1120726,1,2,7,True,True,True,True,True,10195,7043,10196,609345,432543,Unknown (R),B.1.1.7,64513,2020-09-14,0.0,189.41899999999998
3631,USA/NV-CDC-LC0059759/2021,2021-05-11,B.1.617,1120734,1,3,12,False,True,True,True,False,21204,19391,21205,1068644,719173,B.1,Unknown (R),179,2020-02-20,16.0,441.2
3632,USA/NV-CDC-LC0059759/2021,2021-05-11,B.1.617,1120734,1,3,12,False,True,True,True,False,26767,25470,26768,719173,985835,Unknown (R),B.1.617.2,5868,2020-02-21,16.0,440.7
3633,USA/OR-CDC-LC0059578/2021,2021-05-11,P.1,1120977,1,2,12,True,False,False,False,False,8622,6320,8623,916356,1011353,P.1,P.1,260431,2021-01-22,,99.76599999999999
3634,USA/OR-CDC-LC0059811/2021,2021-05-11,B.1.1,1120990,4,2,7,True,True,True,True,False,28877,28513,28878,949572,897154,Unknown,P.1,179,2020-02-20,41.0,426.8
3635,USA/OR-CDC-LC0060096/2021,2021-05-11,B.1.533,1120995,1,3,12,False,True,True,True,False,21621,20624,21622,1093552,1059052,P.1,B.1.526,179,2020-02-20,13.0,443.6
3636,USA/OR-CDC-LC0060096/2021,2021-05-11,B.1.533,1120995,1,3,12,False,True,True,True,False,28167,27926,28168,1059052,897154,B.1.526,P.1,179,2020-02-20,10.0,443.6
3637,USA/PA-CDC-LC0059728/2021,2021-05-11,B.1.1.7,1121018,1,2,4,True,True,True,True,True,17615,15721,17616,591320,546235,B.1.1.7,B.1.1.7,43626,2020-08-29,5.0,206.45
3638,USA/PA-CDC-LC0061030/2021,2021-05-11,B.1.637,1121038,1,2,8,True,True,True,True,True,27972,27926,27973,881216,437186,B.1.637,B.1.1.7,179,2020-02-20,9.0,425.2
3639,USA/TX-CDC-LC0059532/2021,2021-05-11,B.1.1.7,1121247,1,2,7,True,True,True,True,False,12162,8492,12163,1015142,708986,B.1.1.7,B.1.1.7,156824,2020-12-04,3.0,131.3
3640,USA/TX-CDC-LC0059804/2021,2021-05-11,B.1,1121255,1,2,7,False,True,True,True,False,28271,27736,28272,861077,1035373,B.1.1,B.1.634,5867,2020-02-22,2.0,430.26
3641,USA/TX-CDC-LC0059828/2021,2021-05-11,P.1.7,1121257,9,2,9,True,True,True,True,True,23012,22133,23013,1001291,1047373,Unknown (R),P.1,179,2020-02-20,0.0,421.904
3642,USA/VA-CDC-LC0061020/2021,2021-05-11,B.1.1.7,1121401,1,2,4,True,True,True,True,True,28111,28096,28112,1098196,591638,B.1.1.7,B.1.1.7,43626,2020-08-29,11.0,219.44175
3643,USA/WA-CDC-LC0059546/2021,2021-05-11,B.1.1,1121458,2,3,8,True,True,True,True,True,21562,17260,21563,1060136,882497,P.1,B.1.1.7,179,2020-02-20,7.0,440.4
3644,USA/WA-CDC-LC0059546/2021,2021-05-11,B.1.1,1121458,2,3,8,True,True,True,True,True,28167,26150,28168,882497,897154,B.1.1.7,P.1,179,2020-02-20,10.0,440.4
3645,USA/WA-CDC-LC0059601/2021,2021-05-11,B.1.1.7,1121464,3,3,8,False,True,True,True,True,14120,13116,14121,847356,1088551,B.1.1.7,P.1,179,2020-02-20,3.0,424.15999999999997
3646,USA/WA-CDC-LC0059601/2021,2021-05-11,B.1.1.7,1121464,3,3,8,False,True,True,True,True,22812,22133,22813,1088551,192949,P.1,B.1.1.7,179,2020-02-20,10.0,424.15999999999997
3647,USA/WA-CDC-LC0059639/2021,2021-05-11,P.1,1121468,1,3,10,True,True,True,True,False,20719,18652,20720,1077099,749408,P.1.13,B.1.1.7,179,2020-02-20,0.0,442.0
3648,USA/WA-CDC-LC0059639/2021,2021-05-11,P.1,1121468,1,3,10,True,True,True,True,False,26149,25089,26150,749408,1070298,B.1.1.7,P.1,179,2020-02-20,6.0,442.0
3649,USA/WA-CDC-LC0059660/2021,2021-05-11,P.1,1121473,3,2,7,True,False,False,False,False,3828,2750,3829,25030,1088214,B.1.1,P.1,5867,2020-02-22,,441.3
3650,USA/WA-CDC-UW21051101655/2021,2021-05-11,B.1.1.7,1121486,1,2,11,True,True,True,True,True,9894,9894,9895,938687,690243,Unknown (R),B.1.1.7,43626,2020-08-29,0.0,238.61
3651,USA/WA-CDC-UW21051132844/2021,2021-05-11,P.1,1121509,1,2,12,False,True,True,True,False,24642,24419,24643,718613,376577,P.1.17,B.1.1.28,179,2020-02-20,26.0,412.4
3652,USA/WV-CDC-LC0059599/2021,2021-05-11,B.1.637,1121598,1,2,11,True,False,False,False,False,14676,14121,14677,1079089,1088289,B.1.637,B.1,179,2020-02-20,,442.8
3653,USA/WV-CDC-LC0059731/2021,2021-05-11,B.1.1,1121602,1,2,6,True,False,False,False,False,9867,6955,9868,1112190,857111,Unknown (R),B.1.1,179,2020-02-20,,443.28
3654,USA/WV-CDC-LC0059737/2021,2021-05-11,B.1.1.7,1121604,1,2,4,True,True,True,True,False,23371,21138,23372,1049275,541558,B.1.1.7,B.1.1.7,64513,2020-09-14,10.0,232.87499999999997
3655,Ecuador/NIC-INSPI-316908/2021,2021-05-12,B.1.1.7,1122662,4,2,13,True,True,True,True,True,13860,11418,13861,621041,817146,B.1.1.7,B.1.1.7,85911,2020-10-06,0.0,191.76499999999996
3656,Germany/BW-RKI-I-150972/2021,2021-05-12,B.1.1.7,1124017,1,2,4,True,True,True,True,False,28271,28096,28272,897886,225693,B.1.1.7,B.1.1.7,65357,2020-09-03,20.0,216.675
3657,Germany/NW-RKI-I-152717/2021,2021-05-12,B.1.351,1124599,1,2,11,True,True,True,True,True,13551,10834,13552,920325,800129,B.1.351.5,B.1.351.2,91592,2020-10-10,0.0,197.321875
3658,Germany/NW-RKI-I-160335/2021,2021-05-12,B.1.1.7,1124754,1,2,4,True,True,True,True,True,28271,26874,28272,942123,197577,B.1.1.7,B.1.1.7,77527,2020-09-24,0.0,214.42000000000002
3659,Germany/SN-RKI-I-159869/2021,2021-05-12,B.1.1.523,1124887,1,2,10,True,True,True,True,True,23604,23417,23605,949572,1049054,Unknown,B.1.1.523,179,2020-02-20,0.0,439.8
3660,Russia/SPE-RII-34038S/2021,2021-05-12,B.1.1,1126191,1,2,12,True,True,True,True,True,23525,23064,23526,1084626,587844,B.1,B.1.1.525,179,2020-02-20,0.0,401.4
3661,Spain/MD-51424380/2021,2021-05-12,P.1,1126603,1,2,7,True,True,True,True,True,17819,17110,17820,954222,454198,P.1,P.1.15,211623,2020-12-23,0.0,125.46
3662,Switzerland/GE-HUG-34150689/2021,2021-05-12,B.1.1.420,1126968,1,2,6,True,True,True,True,True,27972,27385,27973,847741,468382,B.1.1.420,B.1,5867,2020-02-22,12.0,408.1
3663,USA/CA-CDC-LC0059641/2021,2021-05-12,C.37,1127380,2,3,7,True,True,True,True,False,22917,17551,22918,800451,903603,C.37,B.1.1.348,179,2020-02-20,17.0,428.6
3664,USA/CA-CDC-LC0059641/2021,2021-05-12,C.37,1127380,2,3,7,True,True,True,True,False,28271,28045,28272,903603,407708,B.1.1.348,C.37,179,2020-02-20,17.0,428.6
3665,USA/CA-CDC-LC0059768/2021,2021-05-12,B.1.1.7,1127382,1,2,6,True,True,True,True,True,13730,10835,13731,845646,1004024,B.1.1.7,B.1.1.7,156824,2020-12-04,3.0,147.8
3666,USA/CO-CDC-LC0059606/2021,2021-05-12,B.1.1.7,1127470,11,4,11,False,True,True,True,False,14120,12529,14121,991697,341137,B.1.1.7,B.1.1.7,179,2020-02-20,14.0,441.4
3667,USA/CO-CDC-LC0059606/2021,2021-05-12,B.1.1.7,1127470,11,4,11,False,True,True,True,False,20396,18130,20397,341137,1064074,B.1.1.7,B.1.617.2,179,2020-02-20,14.0,441.4
3668,USA/CO-CDC-LC0059606/2021,2021-05-12,B.1.1.7,1127470,11,4,11,False,True,True,True,False,27972,27941,27973,1064074,1079803,B.1.617.2,B.1.1.7,179,2020-02-20,11.0,441.4
3669,USA/IN-CDC-LC0061466/2021,2021-05-12,B.1.1,1127963,1,2,4,False,True,True,True,False,23709,23605,23710,360666,818075,B.1.1.7,B.1.1,179,2020-02-20,11.0,420.6
3670,USA/KS-CDC-LC0059671/2021,2021-05-12,B.1.1,1128024,1,2,7,True,True,True,True,True,23625,22996,23626,1088449,1121951,Unknown,B.1,5867,2020-02-22,0.0,434.65
3671,USA/KY-CDC-ASC210062835/2021,2021-05-12,B.1.1.7,1128043,1,2,7,True,True,True,True,True,20637,15097,20638,541106,668961,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,201.87499999999997
3672,USA/NC-CDC-LC0060766/2021,2021-05-12,B.1.1.7,1128657,1,2,5,False,True,True,True,True,14399,12163,14400,338830,675571,B.1.1.7,B.1.1.7,43626,2020-08-29,7.0,208.75
3673,USA/NV-CDC-LC0059562/2021,2021-05-12,B.1.1.7,1128867,1,3,9,True,True,True,True,True,8476,6955,8477,458154,1069760,B.1.1.7,B.1.1.519,179,2020-02-20,0.0,441.4
3674,USA/NV-CDC-LC0059562/2021,2021-05-12,B.1.1.7,1128867,1,3,9,True,True,True,True,True,12789,11118,12790,1069760,515804,B.1.1.519,B.1.1.7,179,2020-02-20,0.0,441.4
3675,USA/NV-CDC-LC0060019/2021,2021-05-12,B.1.427,1128873,1,2,7,False,True,True,True,False,27972,27799,27973,690147,1058626,B.1.427,B.1.1.7,179,2020-02-20,24.0,440.6
3676,USA/NY-CDC-LC0060938/2021,2021-05-12,B.1,1128896,1,2,6,True,True,True,True,True,27925,27740,27926,816938,453524,B.1.1,B.1.526,179,2020-02-20,5.0,420.6
3677,USA/OH-CDC-LC0060003/2021,2021-05-12,B.1.533,1129004,2,3,8,True,True,True,True,False,11804,9892,11805,12926,1050170,B.1,B.1.637,6502,2020-03-10,0.0,421.4136054421769
3678,USA/OH-CDC-LC0060003/2021,2021-05-12,B.1.533,1129004,2,3,8,True,True,True,True,False,27925,25704,27926,1050170,1002618,B.1.637,P.1.10,179,2020-02-20,10.0,439.8
3679,USA/OH-UHTL-755/2021,2021-05-12,P.1.12,1129026,1,2,12,False,False,False,False,False,12710,11297,12711,989668,707245,Unknown (R),B.1.1.28,557588,2020-08-14,,251.25156250000003
3680,USA/OR-CDC-LC0059670/2021,2021-05-12,B.1.1,1129057,1,2,15,False,False,False,False,False,5986,5649,5987,1004088,807613,Unknown (R),P.1,179,2020-02-20,,428.76
3681,USA/PA-CDC-LC0061216/2021,2021-05-12,B.1.637,1129120,1,2,9,True,True,True,True,True,12628,11805,12629,608087,493789,B.1.526,B.1.637,6502,2020-03-10,0.0,384.6136054421769
3682,USA/TX-CDC-LC0059717/2021,2021-05-12,B.1.1.7,1129264,1,3,7,False,True,True,True,True,23625,23272,23626,731109,460267,B.1.1.7,XB,179,2020-02-20,7.0,430.2
3683,USA/TX-CDC-LC0059717/2021,2021-05-12,B.1.1.7,1129264,1,3,7,False,True,True,True,True,24914,24643,24915,460267,937464,XB,B.1.1.7,179,2020-02-20,0.0,430.2
3684,USA/TX-CDC-LC0059790/2021,2021-05-12,B.1.1.7,1129266,1,2,4,True,True,True,True,True,6196,4423,6197,322894,507001,B.1.1.7,B.1.1.7,85911,2020-10-06,0.0,163.76499999999996
3685,USA/UT-CDC-LC0059754/2021,2021-05-12,B.1,1129292,1,2,7,True,True,True,True,False,23604,22033,23605,1112855,889230,B.1.1.7,B.1.637,64513,2020-09-14,13.0,219.47499999999997
3686,USA/UT-UPHL-210603423247/2021,2021-05-12,B.1,1129309,1,3,16,False,True,True,True,False,16466,15280,16467,119462,847048,B.1.1.28,B.1.617.2,5868,2020-02-21,13.0,422.5
3687,USA/UT-UPHL-210603423247/2021,2021-05-12,B.1,1129309,1,3,16,False,True,True,True,False,28191,28088,28192,847048,452664,B.1.617.2,B.1.427,179,2020-02-20,18.0,423.0
3688,USA/VA-CDC-LC0061221/2021,2021-05-12,P.1,1129325,1,3,15,False,True,True,True,True,9724,6628,9725,728586,809205,P.1,Unknown (R),211623,2020-12-23,0.0,107.06
3689,USA/VA-CDC-LC0061221/2021,2021-05-12,P.1,1129325,1,3,15,False,True,True,True,True,24506,23710,24507,809205,708759,Unknown (R),B.1.1.7,179,2020-02-20,14.0,413.4
3690,USA/WA-CDC-LC0059792/2021,2021-05-12,B.1.1.7,1129420,1,3,12,False,True,True,True,True,22812,22212,22813,1060120,690281,B.1.1.7,P.1,179,2020-02-20,10.0,440.6
3691,USA/WA-CDC-LC0059792/2021,2021-05-12,B.1.1.7,1129420,1,3,12,False,True,True,True,True,26149,25089,26150,690281,915408,P.1,B.1.1.7,179,2020-02-20,15.0,440.6
3692,USA/WA-CDC-UW21051258777/2021,2021-05-12,P.1,1129503,1,2,6,True,True,True,True,True,23525,23272,23526,1049978,1024592,P.1.17,B.1.1.28,179,2020-02-20,0.0,439.8
3693,USA/WA-CDC-UW21051283559/2021,2021-05-12,C.37,1129523,1,2,13,True,True,True,True,True,5388,4003,5389,788449,924542,Unknown (R),C.37,179,2020-02-20,0.0,429.4
3694,USA/WV-CDC-LC0059552/2021,2021-05-12,B.1.1.7,1129577,1,2,7,True,True,True,True,True,23063,15280,23064,1014902,1005316,B.1.1.7,Unknown,179,2020-02-20,0.0,436.6
3695,USA/WV-CDC-LC0059950/2021,2021-05-12,B.1.637,1129586,1,2,6,False,True,True,False,False,28887,28283,28888,664564,278984,B.1.637,B.1.1,179,2020-02-20,,391.44
3696,USA/WV-CDC-LC0060188/2021,2021-05-12,B.1.1.7,1129591,1,2,11,True,False,False,False,False,28862,28283,28863,664529,631185,B.1.1.7,B.1.637,179,2020-02-20,,393.8049071618037
3697,France/IDF-HMN-21052180020/2021,2021-05-13,B.1.351,1131206,1,2,10,True,True,True,True,True,17181,16330,17182,850645,1121724,B.1.351,B.1.351,296769,2021-01-11,0.0,106.60789215087891
3698,Germany/NW-RKI-I-160379/2021,2021-05-13,B.1.1.7,1131645,7,2,6,True,True,True,True,True,28280,28096,28281,891842,871810,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,220.47499999999997
3699,Germany/NW-RKI-I-160396/2021,2021-05-13,B.1.1.7,1131647,1,2,5,True,True,True,True,False,28271,25905,28272,804896,225693,B.1.1.7,B.1.1.7,65357,2020-09-03,17.0,187.805
3700,Germany/NW-RKI-I-160421/2021,2021-05-13,B.1.1.7,1131651,1,2,3,True,True,True,True,False,28271,25905,28272,951576,225693,B.1.1.7,B.1.1.7,65357,2020-09-03,14.0,206.845
3701,Germany/NW-RKI-I-160443/2021,2021-05-13,B.1.1.7,1131656,2,2,3,True,True,True,True,True,25485,25460,25486,1008042,215050,B.1.1.7,B.1.1.7,43626,2020-08-29,6.0,246.05
3702,Germany/SN-RKI-I-170326/2021,2021-05-13,B.1.1.7,1131756,1,2,3,True,True,True,True,True,29769,29250,29770,864653,488625,B.1.1.7,B.1.1.7,178815,2020-12-26,5.0,115.66666666666667
3703,Russia/SPE-RII-34299S/2021,2021-05-13,B.1.1,1132916,4,2,13,True,True,True,True,True,11418,8598,11419,828,1075227,B.1.395,B.1.1,179,2020-02-20,0.0,442.4
3704,Spain/CT-HUVH-E26325/2021,2021-05-13,B.1.621,1133284,3,2,12,True,False,False,False,False,20148,19036,20149,449955,990524,B.1,B.1.621,179,2020-02-20,,435.2
3705,USA/AK-PHL8986/2021,2021-05-13,P.1,1133799,1,2,7,True,True,True,True,True,20400,15273,20401,1066362,1129894,P.1,B.1.1.28,1129894,2020-08-13,0.0,267.31958984375
3706,USA/CO-CDC-MMB08796379/2021,2021-05-13,B.1.1.7,1134161,1,2,6,True,True,True,True,True,16308,11751,16309,1001527,1046570,B.1.1.7,B.1.1.7,419696,2021-01-24,0.0,101.5
3707,USA/FL-CDC-LC0061862/2021,2021-05-13,B.1.1.7,1134334,1,2,6,True,True,True,True,True,6573,5231,6574,751255,1119225,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,239.67499999999998
