,position,num_mutations
23605,23929,356
23606,23930,3
23607,23931,10
23608,23932,16
23609,23933,14
23610,23934,249
23611,23935,17
23612,23936,27
23613,23937,15
23614,23938,14
23615,23939,28
23616,23940,26
23617,23941,36
23618,23942,31
23619,23943,30
23620,23944,13
23621,23945,10
23622,23946,17
23623,23947,26
23624,23948,238
23625,23949,9
23626,23950,24
23627,23951,7
23628,23952,9
23629,23953,10
23630,23954,17
23631,23955,8
23632,23956,7
23633,23957,2
23634,23958,9
23635,23959,4
23636,23960,2
23637,23961,1
23638,23962,7
23639,23963,6
23640,23964,2
23641,23965,24
23642,23966,2
23643,23967,1
23644,23968,5
23645,23969,4
23646,23970,9
23647,23971,18
23648,23972,7
23649,23973,12
23650,23974,14
23651,23975,15
23652,23976,1
23653,23977,20
23654,23978,30
23655,23979,12
23656,23980,3
23657,23981,34
23658,23982,18
23659,23983,22
23660,23984,33
23661,23985,14
23662,23986,100
23663,23987,223
23664,23988,83
23665,23989,69
23666,23990,13
23667,23991,38
23668,23992,17
23669,23993,5
23670,23994,10
23671,23995,17
23672,23996,243
23673,23997,302
23674,23998,24
23675,23999,17
23676,24000,127
23677,24001,22
23678,24002,10
23679,24003,23
23680,24004,19
23681,24005,10
23682,24006,10
23683,24007,15
23684,24008,0
23685,24009,1
23686,24010,42
23687,24011,16
23688,24012,3
23689,24013,12
23690,24014,126
23691,24015,2
23692,24016,16
23693,24017,1
23694,24018,1
23695,24019,18
23696,24020,15
23697,24021,4
23698,24022,87
23699,24023,674
23700,24024,0
23701,24025,9
23702,24026,265
23703,24027,2
23704,24028,14
23705,24029,1
23706,24030,1
23707,24031,31
23708,24032,13
23709,24033,6
23710,24034,377
23711,24035,1
23712,24036,8
23713,24037,13
23714,24038,68
23715,24039,7
23716,24040,57
23717,24041,13
23718,24042,18
23719,24043,12
23720,24044,22
23721,24045,0
23722,24046,22
23723,24047,32
23724,24048,15
23725,24049,32
23726,24050,36
23727,24051,19
23728,24052,20
23729,24053,31
23730,24054,95
23731,24055,25
23732,24056,37
23733,24057,11
23734,24058,29
23735,24059,6
23736,24060,1
23737,24061,24
23738,24062,44
23739,24063,54
23740,24064,30
23741,24065,9
23742,24066,18
23743,24067,14
23744,24068,16
23745,24069,50
23746,24070,36
23747,24071,25
23748,24072,1
23749,24073,31
23750,24074,11
23751,24075,11
23752,24076,69
23753,24077,42
23754,24078,35
23755,24079,51
23756,24080,7
23757,24081,2
23758,24082,48
23759,24083,17
23760,24084,3
23761,24085,22
23762,24086,21
23763,24087,28
23764,24088,14
23765,24089,26
23766,24090,30
23767,24091,55
23768,24092,27
23769,24093,8
23770,24094,19
23771,24095,510
23772,24096,169
23773,24097,23
23774,24098,121
23775,24099,255
23776,24100,15
23777,24101,0
23778,24102,78
23779,24103,24
23780,24104,1
23781,24105,0
23782,24106,114
23783,24107,51
23784,24108,0
23785,24109,81
23786,24110,22
23787,24111,6
23788,24112,13
23789,24113,1
23790,24114,0
23791,24115,8
23792,24116,47
23793,24117,52
23794,24118,31
23795,24119,4
23796,24120,4
23797,24121,8
23798,24122,2
23799,24123,4
23800,24124,124
23801,24125,8
23802,24126,15
23803,24127,36
23804,24128,3
23805,24129,26
23806,24130,549
23807,24131,7
23808,24132,2
23809,24133,100
23810,24134,68
23811,24135,0
23812,24136,43
23813,24137,5
23814,24138,482
23815,24139,23
23816,24140,61
23817,24141,7
23818,24142,31
23819,24143,25
23820,24144,7
23821,24145,29
23822,24146,24
23823,24147,7
23824,24148,9
23825,24149,12
23826,24150,5
23827,24151,12
23828,24152,12
23829,24153,1
23830,24154,20
23831,24155,26
23832,24156,0
23833,24157,28
23834,24158,4
23835,24159,1
23836,24160,14
23837,24161,22
23838,24162,17
23839,24163,33
23840,24164,0
23841,24165,12
23842,24166,18
23843,24167,6
23844,24168,0
23845,24169,47
23846,24170,31
23847,24171,9
23848,24172,18
23849,24173,148
23850,24174,138
23851,24175,21
23852,24176,1
23853,24177,5
23854,24178,7
23855,24179,2
23856,24180,1
23857,24181,59
23858,24182,3
23859,24183,29
23860,24184,17
23861,24185,7
23862,24186,14
23863,24187,23
23864,24188,16
23865,24189,1
23866,24190,14
23867,24191,23
23868,24192,1
23869,24193,228
23870,24194,35
23871,24195,2
23872,24196,11
23873,24197,316
23874,24198,229
23875,24199,154
23876,24200,0
23877,24201,1
23878,24202,18
23879,24203,5
23880,24204,7
23881,24205,27
23882,24206,5
23883,24207,1
23884,24208,43
23885,24209,3
23886,24210,149
23887,24211,20
23888,24212,10
23889,24213,214
23890,24214,34
23891,24215,10
23892,24216,8
23893,24217,17
23894,24218,3
23895,24219,20
23896,24220,5
23897,24221,7
23898,24222,0
23899,24223,72
23900,24224,37
23901,24225,0
23902,24226,26
23903,24227,4
23904,24228,1
23905,24229,7
23906,24230,21
23907,24231,31
23908,24232,27
23909,24233,2
23910,24234,27
23911,24235,14
23912,24236,124
23913,24237,250
23914,24238,21
23915,24239,28
23916,24240,87
23917,24241,31
23918,24242,10
23919,24243,4
23920,24244,6
23921,24245,4
23922,24246,0
23923,24247,9
23924,24248,7
23925,24249,5
23926,24250,0
23927,24251,1
23928,24252,0
23929,24253,12
23930,24254,0
23931,24255,0
23932,24256,7
23933,24257,79
23934,24258,4
23935,24259,29
23936,24260,3
23937,24261,2
23938,24262,22
23939,24263,2
23940,24264,0
23941,24265,3
23942,24266,4
23943,24267,1
23944,24268,6
23945,24269,20
23946,24270,1
23947,24271,7
23948,24272,2
23949,24273,1
23950,24274,14
23951,24275,3
23952,24276,4
23953,24277,19
23954,24278,1
23955,24279,1
23956,24280,12
23957,24281,0
23958,24282,7
23959,24283,15
23960,24284,2
23961,24285,1
23962,24286,9
23963,24287,45
23964,24288,0
23965,24289,18
23966,24290,1
23967,24291,1
23968,24292,39
23969,24293,24
23970,24294,1
23971,24295,18
23972,24296,3
23973,24297,17
23974,24298,27
23975,24299,1
23976,24300,3
23977,24301,38
23978,24302,2
23979,24303,8
23980,24304,25
23981,24305,21
23982,24306,0
23983,24307,10
23984,24308,0
23985,24309,1
23986,24310,32
23987,24311,1
23988,24312,2
23989,24313,23
23990,24314,2
23991,24315,9
23992,24316,37
23993,24317,1
23994,24318,0
23995,24319,85
23996,24320,2
23997,24321,1
23998,24322,7
23999,24323,6
24000,24324,2
24001,24325,23
24002,24326,16
24003,24327,3
24004,24328,136
24005,24329,4
24006,24330,0
24007,24331,27
24008,24332,48
24009,24333,25
24010,24334,116
24011,24335,6
24012,24336,7
24013,24337,216
24014,24338,3
24015,24339,3
24016,24340,12
24017,24341,1
24018,24342,0
24019,24343,7
24020,24344,0
24021,24345,1
24022,24346,12
24023,24347,4
24024,24348,168
24025,24349,150
24026,24350,1
24027,24351,13
24028,24352,35
24029,24353,12
24030,24354,1
24031,24355,16
24032,24356,39
24033,24357,42
24034,24358,149
24035,24359,3
24036,24360,3
24037,24361,6
24038,24362,25
24039,24363,3
24040,24364,57
24041,24365,4
24042,24366,6
24043,24367,15
24044,24368,418
24045,24369,26
24046,24370,382
24047,24371,13
24048,24372,27
24049,24373,22
24050,24374,271
24051,24375,2
24052,24376,15
24053,24377,5
24054,24378,501
24055,24379,30
24056,24380,10
24057,24381,251
24058,24382,465
24059,24383,23
24060,24384,26
24061,24385,40
24062,24386,96
24063,24387,37
24064,24388,28
24065,24391,11
24066,24392,7
24067,24393,1
24068,24394,10
24069,24395,33
24070,24396,0
24071,24397,26
24072,24398,29
24073,24399,89
24074,24400,28
24075,24401,4
24076,24402,20
24077,24403,5
24078,24404,9
24079,24405,1
24080,24406,24
24081,24407,4
24082,24408,7
24083,24409,14
24084,24411,8
24085,24412,40
24086,24413,4
24087,24414,0
24088,24415,58
24089,24416,19
24090,24417,6
24091,24418,160
24092,24419,0
24093,24420,1
24094,24421,59
24095,24422,10
24096,24423,10
24097,24424,11
24098,24425,2
24099,24426,1
24100,24427,14
24101,24428,8
24102,24429,0
24103,24430,14
24104,24431,5
24105,24432,121
24106,24433,20
24107,24434,39
24108,24435,0
24109,24436,18
24110,24437,12
24111,24438,0
24112,24439,6
24113,24440,5
24114,24441,1
24115,24442,359
24116,24443,19
24117,24444,72
24118,24445,62
24119,24446,2
24120,24447,0
24121,24448,12
24122,24449,8
24123,24450,2
24124,24451,16
24125,24452,1
24126,24453,9
24127,24454,4
24128,24455,2
24129,24456,1
24130,24457,5
24131,24458,0
24132,24459,2
24133,24460,18
24134,24461,4
24135,24462,15
24136,24463,37
24137,24464,1
24138,24465,4
24139,24466,56
24140,24467,1
24141,24468,6
24142,24469,42
24143,24470,0
24144,24471,3
24145,24472,9
24146,24473,1
24147,24474,6
24148,24475,11
24149,24476,0
24150,24477,0
24151,24478,16
24152,24479,2
24153,24480,1
24154,24481,8
24155,24482,0
24156,24483,1
24157,24484,13
24158,24485,1
24159,24486,3
24160,24487,6
24161,24488,28
24162,24489,6
24163,24490,8
24164,24491,17
24165,24492,2
24166,24493,10
24167,24494,5
24168,24495,5
24169,24496,12
24170,24498,3
24171,24499,130
24172,24500,3
24173,24501,0
24174,24502,223
24175,24503,40
24176,24504,5
24177,24505,12
24178,24506,921
24179,24507,8
24180,24508,9
24181,24509,1
24182,24510,0
24183,24511,12
24184,24512,0
24185,24513,4
24186,24514,21
24187,24515,4
24188,24516,0
24189,24517,44
24190,24518,1
24191,24519,15
24192,24520,23
24193,24521,35
24194,24522,3
24195,24523,25
24196,24524,1
24197,24525,1
24198,24526,22
24199,24527,6
24200,24528,0
24201,24529,20
24202,24530,8
24203,24531,3
24204,24532,19
24205,24533,5
24206,24534,0
24207,24535,122
24208,24536,0
24209,24537,1
24210,24538,5
24211,24539,7
24212,24540,0
24213,24541,14
24214,24542,0
24215,24543,3
24216,24544,17
24217,24545,3
24218,24546,1
24219,24547,17
24220,24548,3
24221,24549,2
24222,24550,13
24223,24551,3
24224,24552,1
24225,24553,20
24226,24554,6
24227,24555,4
24228,24556,24
24229,24558,0
24230,24559,35
24231,24560,3
24232,24561,1
24233,24562,7
24234,24563,5
24235,24564,9
24236,24565,35
24237,24566,0
24238,24567,5
24239,24568,21
24240,24569,4
24241,24570,1
24242,24571,5
24243,24572,16
24244,24573,2
24245,24574,21
24246,24575,2
24247,24576,1
24248,24577,58
24249,24578,2
24250,24579,187
24251,24580,31
24252,24581,6
24253,24582,3
24254,24583,15
24255,24584,2
24256,24585,5
24257,24586,65
24258,24587,2
24259,24588,122
24260,24589,34
24261,24590,0
24262,24591,1
24263,24592,1
24264,24593,0
24265,24594,7
24266,24595,5
24267,24596,18
24268,24597,11
24269,24598,7
24270,24599,4
24271,24600,3
24272,24601,18
24273,24602,4
24274,24603,25
24275,24604,17
24276,24605,11
24277,24606,2
24278,24607,14
24279,24608,27
24280,24609,13
24281,24610,19
24282,24611,1
24283,24612,2
24284,24613,12
24285,24614,14
24286,24615,1
24287,24616,193
24288,24617,3
24289,24618,1
24290,24619,8
24291,24620,316
24292,24621,196
24293,24623,2
24294,24624,49
24295,24625,17
24296,24626,41
24297,24627,0
24298,24628,31
24299,24629,9
24300,24630,9
24301,24631,28
24302,24632,19
24303,24633,7
24304,24634,14
24305,24635,1
24306,24636,8
24307,24637,14
24308,24638,89
24309,24639,8
24310,24640,18
24311,24641,8
24312,24642,358
24313,24643,16
24314,24644,4
24315,24645,3
24316,24646,4
24317,24647,6
24318,24648,2
24319,24649,8
24320,24650,6
24321,24651,6
24322,24652,24
24323,24653,0
24324,24654,2
24325,24655,9
24326,24656,2
24327,24657,0
24328,24658,8
24329,24659,6
24330,24660,22
24331,24661,14
24332,24662,11
24333,24663,3
24334,24664,14
24335,24665,0
24336,24666,9
24337,24667,10
24338,24668,0
24339,24669,0
24340,24670,16
24341,24671,1
24342,24672,3
24343,24674,6
24344,24675,16
24345,24676,17
24346,24677,11
24347,24678,1
24348,24679,13
24349,24680,34
24350,24681,6
24351,24682,18
24352,24683,1
24353,24684,15
24354,24685,23
24355,24686,8
24356,24687,2
24357,24688,13
24358,24689,0
24359,24690,2
24360,24691,20
24361,24692,1
24362,24693,3
24363,24694,32
24364,24695,8
24365,24696,13
24366,24697,58
24367,24698,2
24368,24699,2
24369,24700,71
24370,24701,2
24371,24702,11
24372,24703,50
24373,24704,3
24374,24705,0
24375,24706,55
24376,24707,17
24377,24708,0
24378,24709,22
24379,24710,11
24380,24711,6
24381,24712,59
24382,24713,0
24383,24714,0
24384,24715,72
24385,24716,11
24386,24717,8
24387,24718,59
24388,24719,2
24389,24720,0
24390,24721,45
24391,24722,1
24392,24723,0
24393,24724,35
24394,24725,5
24395,24726,6
24396,24727,35
24397,24729,14
24398,24730,9
24399,24731,0
24400,24732,4
24401,24733,38
24402,24734,88
24403,24735,12
24404,24736,15
24405,24737,1
24406,24738,0
24407,24739,10
24408,24740,26
24409,24741,3
24410,24742,23
24411,24743,25
24412,24744,4
24413,24745,114
24414,24746,2
24415,24747,2
24416,24748,148
24417,24749,8
24418,24750,0
24419,24751,116
24420,24752,0
24421,24753,0
24422,24754,23
24423,24755,77
24424,24756,18
24425,24757,174
24426,24758,5
24427,24759,35
24428,24760,29
24429,24761,0
24430,24762,5
24431,24763,60
24432,24764,70
24433,24765,6
24434,24766,40
24435,24767,34
24436,24768,7
24437,24769,28
24438,24770,95
24439,24771,128
24440,24772,9
24441,24773,10
24442,24774,38
24443,24775,62
24444,24776,34
24445,24777,14
24446,24778,21
24447,24779,17
24448,24780,62
24449,24781,238
24450,24782,25
24451,24783,7
24452,24784,76
24453,24785,6
24454,24786,8
24455,24787,33
24456,24788,15
24457,24789,43
24458,24790,13
24459,24791,6
24460,24792,9
24461,24793,30
24462,24794,388
24463,24795,121
24464,24796,44
24465,24797,170
24466,24798,2
24467,24799,27
24468,24800,16
24469,24801,1
24470,24802,37
24471,24803,23
24472,24804,1
24473,24805,13
24474,24806,0
24475,24807,0
24476,24808,14
24477,24809,78
24478,24810,5
24479,24811,21
24480,24812,115
24481,24813,48
24482,24814,60
24483,24815,25
24484,24816,79
24485,24817,29
24486,24818,9
24487,24819,17
24488,24820,8
24489,24821,176
24490,24822,24
24491,24823,10
24492,24824,17
24493,24825,7
24494,24826,12
24495,24827,4
24496,24828,2
24497,24829,28
24498,24830,9
24499,24831,4
24500,24832,29
24501,24833,40
24502,24834,117
24503,24835,19
24504,24836,19
24505,24837,20
24506,24838,29
24507,24839,2
24508,24840,2
24509,24841,16
24510,24842,34
24511,24843,7
24512,24844,111
24513,24845,4
24514,24846,1
24515,24847,11
24516,24848,19
24517,24849,5
24518,24850,18
24519,24851,7
24520,24852,6
24521,24853,16
24522,24854,2
24523,24855,6
24524,24856,24
24525,24857,23
24526,24858,46
24527,24859,20
24528,24860,10
24529,24861,24
24530,24862,26
24531,24863,272
24532,24864,7
24533,24865,386
24534,24866,0
24535,24867,46
24536,24868,12
24537,24869,21
24538,24870,10
24539,24871,4
24540,24872,304
24541,24873,2
24542,24874,18
24543,24875,0
24544,24876,3
24545,24877,14
24546,24878,1
24547,24879,2
24548,24880,11
24549,24881,5
24550,24882,16
24551,24883,33
24552,24884,3
24553,24885,10
24554,24886,25
24555,24887,13
24556,24888,1
24557,24889,8
24558,24890,2
24559,24891,3
24560,24892,90
24561,24893,88
24562,24894,13
24563,24895,13
24564,24896,37
24565,24897,45
24566,24898,13
24567,24899,39
24568,24900,14
24569,24901,19
24570,24902,39
24571,24903,60
24572,24904,472
24573,24905,17
24574,24906,4
24575,24907,19
24576,24908,2
24577,24909,39
24578,24910,79
24579,24911,10
24580,24912,254
24581,24913,12
24582,24914,879
24583,24915,8
24584,24916,86
24585,24917,5
24586,24918,3
24587,24919,280
24588,24920,5
24589,24921,59
24590,24922,32
24591,24923,15
24592,24924,0
24593,24925,11
24594,24926,186
24595,24927,4
24596,24928,139
24597,24929,4
24598,24930,1
24599,24931,16
24600,24932,44
24601,24934,13
24602,24935,8
24603,24936,6
24604,24937,37
24605,24938,0
24606,24939,0
24607,24940,12
24608,24941,19
24609,24943,21
24610,24944,29
24611,24945,2
24612,24946,6
24613,24947,37
24614,24948,3
24615,24949,14
24616,24950,20
24617,24951,7
24618,24952,39
24619,24953,8
24620,24954,23
24621,24955,10
24622,24956,26
24623,24957,7
24624,24958,17
24625,24959,120
24626,24960,10
24627,24961,27
24628,24962,3
24629,24963,3
24630,24964,34
24631,24965,9
24632,24966,2
24633,24967,39
24634,24968,4
24635,24969,16
24636,24970,11
24637,24971,9
24638,24972,1
24639,24973,6
24640,24974,2
24641,24975,4
24642,24976,20
24643,24977,103
24644,24978,4
24645,24979,82
24646,24980,2
24647,24981,1
24648,24982,24
24649,24983,12
24650,24984,4
24651,24985,37
24652,24986,0
24653,24987,5
24654,24988,4
24655,24989,25
24656,24990,40
24657,24991,23
24658,24992,56
24659,24993,16
24660,24994,23
24661,24995,19
24662,24996,1
24663,24997,9
24664,24998,159
24665,24999,10
24666,25000,381
24667,25001,4
24668,25002,100
24669,25003,35
24670,25004,0
24671,25005,1
24672,25006,337
24673,25007,4
24674,25008,23
24675,25009,49
24676,25010,21
24677,25011,11
24678,25012,109
24679,25013,0
24680,25014,2
24681,25015,39
24682,25016,5
24683,25017,1
24684,25018,15
24685,25019,154
24686,25020,30
24687,25021,19
24688,25022,2
24689,25023,8
24690,25024,14
24691,25025,15
24692,25026,11
24693,25027,20
24694,25028,29
24695,25029,0
24696,25030,5
24697,25031,2
24698,25032,10
24699,25033,40
24700,25034,4
24701,25035,7
24702,25036,28
24703,25037,23
24704,25038,20
24705,25039,56
24706,25040,1
24707,25041,6
24708,25042,25
24709,25043,5
24710,25044,0
24711,25045,6
24712,25046,397
24713,25047,355
24714,25048,35
24715,25049,247
24716,25050,38
24717,25051,17
24718,25052,43
24719,25053,3
24720,25054,8
24721,25055,53
24722,25056,31
24723,25057,9
24724,25058,4
24725,25059,0
24726,25060,15
24727,25061,21
24728,25062,125
24729,25063,6
24730,25064,32
24731,25065,20
24732,25066,42
24733,25067,39
24734,25068,7
24735,25069,67
24736,25070,8
24737,25071,31
24738,25072,59
24739,25073,16
24740,25074,56
24741,25075,45
24742,25076,18
24743,25077,5
24744,25078,20
24745,25079,3
24746,25080,8
24747,25081,27
24748,25082,26
24749,25083,31
24750,25084,39
24751,25085,8
24752,25086,3
24753,25087,15
24754,25088,377
24755,25089,0
24756,25090,11
24757,25091,64
24758,25092,4
24759,25093,13
24760,25094,13
24761,25095,5
24762,25096,389
24763,25097,16
24764,25098,3
24765,25099,11
24766,25100,24
24767,25101,7
24768,25102,13
24769,25103,11
24770,25104,27
24771,25105,29
24772,25106,29
24773,25107,2
24774,25108,27
24775,25109,29
24776,25110,3
24777,25111,22
24778,25112,36
24779,25113,13
24780,25114,28
24781,25115,50
24782,25116,39
24783,25117,78
24784,25118,10
24785,25119,0
24786,25120,25
24787,25121,40
24788,25122,23
24789,25123,32
24790,25124,8
24791,25125,11
24792,25126,41
24793,25127,28
24794,25128,10
24795,25129,18
24796,25130,18
24797,25131,3
24798,25132,28
24799,25133,8
24800,25134,12
24801,25135,456
24802,25136,21
24803,25137,24
24804,25138,17
24805,25139,60
24806,25140,0
24807,25141,9
24808,25142,6
24809,25143,8
24810,25144,20
24811,25145,33
24812,25146,19
24813,25147,34
24814,25148,2
24815,25149,7
24816,25150,22
24817,25151,15
24818,25152,2
24819,25153,34
24820,25154,8
24821,25155,1
24822,25156,87
24823,25157,103
24824,25158,14
24825,25159,87
24826,25160,93
24827,25161,2
24828,25162,119
24829,25163,104
24830,25164,23
24831,25165,42
24832,25166,165
24833,25167,33
24834,25168,15
24835,25169,165
24836,25170,0
24837,25171,32
24838,25172,5
24839,25173,3
24840,25174,19
24841,25175,5
24842,25176,12
24843,25177,97
24844,25178,1
24845,25179,4
24846,25180,29
24847,25181,1
24848,25182,8
24849,25183,162
24850,25184,18
24851,25185,8
24852,25186,196
24853,25187,0
24854,25188,3
24855,25189,15
24856,25190,16
24857,25191,14
24858,25192,5
24859,25193,0
24860,25194,1
24861,25195,18
24862,25196,0
24863,25197,3
24864,25198,0
24865,25199,6
24866,25200,2
24867,25201,27
24868,25203,12
24869,25204,8
24870,25205,7
24871,25206,2
24872,25207,472
24873,25208,31
24874,25209,50
24875,25210,22
24876,25211,0
24877,25212,7
24878,25213,0
24879,25214,36
24880,25215,4
24881,25216,19
24882,25217,366
24883,25218,327
24884,25219,18
24885,25220,14
24886,25221,3
24887,25222,11
24888,25223,20
24889,25224,11
24890,25225,10
24891,25226,16
24892,25227,7
24893,25228,42
24894,25229,20
24895,25230,5
24896,25231,47
24897,25232,22
24898,25233,5
24899,25234,54
24900,25235,47
24901,25236,15
24902,25237,10
24903,25238,16
24904,25239,22
24905,25240,38
24906,25241,21
24907,25242,7
24908,25243,13
24909,25244,416
24910,25245,20
24911,25246,9
24912,25247,27
24913,25248,25
24914,25249,324
24915,25250,97
24916,25251,11
24917,25252,127
24918,25253,38
24919,25254,39
24920,25255,16
24921,25256,20
24922,25257,17
24923,25258,7
24924,25259,23
24925,25260,13
24926,25261,28
24927,25262,27
24928,25263,1
24929,25264,25
24930,25265,4
24931,25266,189
24932,25267,47
24933,25268,5
24934,25269,106
24935,25270,2
24936,25271,50
24937,25272,23
24938,25273,409
24939,25274,7
24940,25275,127
24941,25276,375
24942,25277,15
24943,25278,32
24944,25279,17
24945,25280,5
24946,25281,18
24947,25282,65
24948,25283,3
24949,25284,13
24950,25285,5
24951,25286,11
24952,25287,103
24953,25288,15
24954,25289,6
24955,25290,207
24956,25291,14
24957,25292,43
24958,25293,10
24959,25294,39
24960,25295,9
24961,25296,30
24962,25297,76
24963,25298,39
24964,25299,15
24965,25300,65
24966,25301,6
24967,25302,230
24968,25303,15
24969,25304,16
24970,25305,90
24971,25306,10
24972,25307,12
24973,25308,26
24974,25309,8
24975,25310,8
24976,25311,170
24977,25312,13
24978,25313,35
24979,25314,158
24980,25315,46
24981,25316,59
24982,25317,231
24983,25318,75
24984,25319,4
24985,25320,22
24986,25321,42
24987,25322,1
24988,25323,39
24989,25324,62
24990,25325,2
24991,25326,6
24992,25327,43
24993,25328,0
24994,25329,0
24995,25330,5
24996,25331,6
24997,25332,1
24998,25333,53
24999,25334,24
25000,25335,11
25001,25336,561
25002,25337,323
25003,25338,5
25004,25339,158
25005,25340,165
25006,25341,16
25007,25342,28
25008,25343,15
25009,25344,42
25010,25345,21
25011,25346,14
25012,25347,20
25013,25348,54
25014,25349,35
25015,25350,443
25016,25351,32
25017,25352,415
25018,25353,7
25019,25354,223
25020,25355,44
25021,25356,17
25022,25357,25
25023,25358,4
25024,25359,60
25025,25360,11
25026,25361,37
25027,25362,71
25028,25363,14
25029,25364,21
25030,25365,13
25031,25366,31
25032,25367,3
25033,25368,1
25034,25369,27
25035,25370,23
25036,25371,2
25037,25372,5
25038,25373,23
25039,25374,0
25040,25375,17
25041,25376,8
25042,25377,0
25043,25378,70
25044,25379,9
25045,25380,75
25046,25383,17
25047,25384,17
25048,25385,17
25049,25386,49
25050,25387,9
25051,25388,3
25052,25389,3
25053,25390,4
25054,25391,8
25055,25392,17
25056,25393,11
25057,25394,21
25058,25395,39
25059,25396,89
25060,25397,19
25061,25398,20
25062,25399,4
25063,25400,3
25064,25401,44
25065,25402,3
25066,25403,2
25067,25404,4
25068,25405,16
25069,25406,13
25070,25407,69
25071,25408,15
25072,25409,69
25073,25410,18
25074,25411,26
25075,25412,16
25076,25413,726
25077,25414,11
25078,25415,2
25079,25416,277
25080,25417,7
25081,25418,91
25082,25419,16
25083,25420,19
25084,25421,18
25085,25422,28
25086,25423,65
25087,25424,78
25088,25425,19
25089,25426,16
25090,25427,218
25091,25428,12
25092,25429,316
25093,25430,17
25094,25431,23
25095,25432,5
25096,25433,196
25097,25434,13
25098,25435,21
25099,25436,16
25100,25437,304
25101,25438,22
25102,25439,39
25103,25440,260
25104,25441,18
25105,25442,34
25106,25443,30
25107,25444,141
25108,25445,213
25109,25447,34
25110,25448,46
25111,25449,21
25112,25450,40
25113,25451,48
25114,25452,356
25115,25453,19
25116,25454,20
25117,25455,381
25118,25456,260
25119,25457,37
25120,25458,23
25121,25459,246
25122,25460,203
25123,25461,67
25124,25462,6
25125,25463,184
25126,25464,18
25127,25465,53
25128,25466,86
25129,25467,24
25130,25468,30
25131,25469,434
25132,25470,29
25133,25471,502
25134,25472,68
25135,25473,65
25136,25474,29
25137,25475,20
25138,25476,20
25139,25477,255
25140,25478,19
25141,25479,25
25142,25480,100
25143,25481,125
25144,25482,85
25145,25483,101
25146,25484,52
25147,25485,37
25148,25486,12
25149,25487,342
25150,25488,30
25151,25489,285
25152,25490,52
25153,25491,37
25154,25492,23
25155,25493,111
25156,25494,374
25157,25495,45
25158,25496,171
25159,25497,16
25160,25498,27
25161,25499,62
25162,25500,188
25163,25501,54
25164,25502,90
25165,25503,18
25166,25504,29
25167,25505,108
25168,25506,38
25169,25507,92
25170,25508,16
25171,25509,96
25172,25510,46
25173,25511,410
25174,25512,18
25175,25513,348
25176,25514,55
25177,25515,85
25178,25516,115
25179,25517,470
25180,25518,32
25181,25519,49
25182,25520,59
25183,25521,897
25184,25522,116
25185,25523,164
25186,25524,56
25187,25525,46
25188,25526,156
25189,25527,26
25190,25528,64
25191,25529,12
25192,25530,12
25193,25531,96
25194,25532,23
25195,25533,23
25196,25534,108
25197,25535,16
25198,25536,36
25199,25537,81
25200,25538,199
25201,25539,48
25202,25540,137
25203,25541,21
25204,25542,22
25205,25543,38
25206,25544,46
25207,25545,15
25208,25546,272
25209,25547,7
25210,25548,19
25211,25549,454
25212,25550,3
25213,25551,39
25214,25552,339
25215,25553,320
25216,25554,24
25217,25555,305
25218,25556,70
25219,25557,24
25220,25558,10
25221,25559,18
25222,25560,14
25223,25561,104
25224,25562,42
25225,25563,908
25226,25564,30
25227,25565,82
25228,25566,78
25229,25567,96
25230,25568,48
25231,25569,31
25232,25570,47
25233,25571,226
25234,25572,339
25235,25573,33
25236,25574,39
25237,25575,26
25238,25576,28
25239,25577,77
25240,25578,306
25241,25579,27
25242,25580,116
25243,25581,12
25244,25582,12
25245,25583,126
25246,25584,171
25247,25585,191
25248,25586,31
25249,25587,506
25250,25588,20
25251,25589,27
25252,25590,90
25253,25591,23
25254,25592,52
25255,25593,280
25256,25594,19
25257,25595,324
25258,25596,83
25259,25597,30
25260,25598,136
25261,25599,229
25262,25600,4
25263,25601,32
25264,25602,18
25265,25603,382
25266,25604,13
25267,25605,19
25268,25606,203
25269,25607,28
25270,25608,8
25271,25609,121
25272,25610,18
25273,25611,164
25274,25612,24
25275,25613,374
25276,25614,511
25277,25615,17
25278,25616,41
25279,25617,144
25280,25618,54
25281,25619,8
25282,25620,9
25283,25621,245
25284,25622,14
25285,25623,14
25286,25624,620
25287,25625,14
25288,25626,372
25289,25627,19
25290,25628,9
25291,25629,15
25292,25630,62
25293,25631,5
25294,25632,10
25295,25633,17
25296,25634,59
25297,25635,87
25298,25636,14
25299,25637,7
25300,25638,127
25301,25639,19
25302,25640,15
25303,25641,142
25304,25642,131
25305,25643,8
25306,25644,273
25307,25645,12
25308,25646,7
25309,25647,245
25310,25648,11
25311,25649,7
25312,25650,224
25313,25651,14
25314,25652,7
25315,25653,10
25316,25654,221
25317,25655,11
25318,25656,12
25319,25657,21
25320,25658,514
25321,25659,18
25322,25660,323
25323,25661,11
25324,25662,17
25325,25663,25
25326,25664,5
25327,25665,201
25328,25666,26
25329,25667,186
25330,25668,22
25331,25669,133
25332,25670,1
25333,25671,92
25334,25672,197
25335,25673,18
25336,25674,59
25337,25675,22
25338,25676,16
25339,25677,212
25340,25678,62
25341,25679,31
25342,25680,89
25343,25681,158
25344,25682,23
25345,25683,24
25346,25684,45
25347,25685,70
25348,25686,33
25349,25687,295
25350,25688,309
25351,25689,49
25352,25690,536
