,site,old,new,intersection
24065,26019,52,52,51
24066,26020,157,157,157
24067,26021,42,42,42
24068,26022,536,536,536
24069,26023,58,58,58
24070,26024,47,47,47
24071,26025,63,63,63
24072,26027,1,1,1
24073,26028,439,437,437
24074,26029,599,599,599
24075,26030,33,33,33
24076,26031,74,74,74
24077,26032,38,38,38
24078,26033,5,5,5
24079,26034,94,94,94
24080,26035,28,28,28
24081,26036,20,20,20
24082,26037,20,20,20
24083,26038,43,43,42
24084,26039,43,43,43
24085,26040,30,30,30
24086,26041,14,14,14
24087,26042,365,365,365
24088,26043,61,61,61
24089,26044,31,31,31
24090,26045,58,58,58
24091,26046,38,38,38
24092,26047,45,45,45
24093,26048,19,19,19
24094,26049,80,80,80
24095,26050,34,34,34
24096,26051,67,67,67
24097,26052,18,18,18
24098,26053,84,84,84
24099,26054,34,34,34
24100,26055,26,26,26
24101,26056,61,61,61
24102,26057,37,37,37
24103,26058,542,542,542
24104,26059,41,41,41
24105,26060,509,509,509
24106,26061,39,39,39
24107,26062,406,406,406
24108,26063,151,151,151
24109,26064,15,15,15
24110,26065,192,191,190
24111,26066,38,38,38
24112,26067,34,34,34
24113,26068,32,32,32
24114,26069,52,52,52
24115,26070,24,24,24
24116,26071,28,28,28
24117,26072,48,48,48
24118,26073,13,13,13
24119,26074,11,11,11
24120,26075,26,26,26
24121,26076,123,123,123
24122,26077,26,26,26
24123,26078,536,536,535
24124,26079,135,135,135
24125,26080,23,23,23
24126,26081,8,8,8
24127,26082,103,103,103
24128,26083,39,39,39
24129,26084,47,47,47
24130,26085,37,37,37
24131,26086,85,85,85
24132,26087,30,30,30
24133,26088,51,51,51
24134,26089,4,4,4
24135,26090,6,6,6
24136,26091,40,41,40
24137,26092,23,43,23
24138,26093,47,67,47
24139,26094,56,77,56
24140,26095,15,23,15
24141,26096,50,94,50
24142,26097,39,83,39
24143,26098,43,94,43
24144,26099,28,91,28
24145,26100,22,85,22
24146,26101,89,138,88
24147,26102,19,37,19
24148,26103,23,44,23
24149,26104,54,72,54
24150,26105,70,84,70
24151,26106,71,82,71
24152,26107,56,61,48
24153,26108,50,56,50
24154,26109,259,264,259
24155,26110,502,506,500
24156,26111,672,675,672
24157,26112,51,53,51
24158,26113,121,123,121
24159,26114,50,51,50
24160,26115,89,90,89
24161,26116,114,115,114
24162,26117,32,33,32
24163,26118,38,39,38
24164,26119,25,26,25
24165,26120,33,34,33
24166,26121,14,15,14
24167,26122,52,53,52
24168,26123,26,27,26
24169,26124,206,210,206
24170,26125,84,86,83
24171,26126,42,44,42
24172,26127,32,34,32
24173,26128,51,53,51
24174,26129,26,28,26
24175,26130,52,54,52
24176,26131,169,170,168
24177,26132,19,21,19
24178,26133,114,116,114
24179,26134,25,26,25
24180,26135,36,36,34
24181,26136,7,8,7
24182,26137,1,2,1
24183,26138,29,30,29
24184,26139,133,134,133
24185,26140,17,18,17
24186,26141,12,13,12
24187,26142,34,35,34
24188,26143,104,105,104
24189,26144,62,63,62
24190,26145,22,23,22
24191,26146,44,45,44
24192,26147,58,59,58
24193,26148,136,138,136
24194,26149,102,104,102
24195,26150,46,48,46
24196,26151,615,616,613
24197,26152,309,312,309
24198,26153,169,172,169
24199,26154,32,47,32
24200,26155,113,868,113
24201,26156,22,856,22
24202,26157,13,855,13
24203,26158,294,1453,292
24204,26159,36,1623,36
24205,26160,73,1907,73
24206,26161,63,2159,62
24207,26162,33,794,33
24208,26163,110,867,110
24209,26164,65,824,65
24210,26165,81,840,81
24211,26166,44,802,43
24212,26167,292,1047,291
24213,26168,32,525,32
24214,26169,23,517,23
24215,26170,64,325,64
24216,26171,196,455,194
24217,26172,213,470,210
24218,26173,108,315,108
24219,26174,47,252,47
24220,26175,13,218,13
24221,26176,240,443,240
24222,26177,125,328,125
24223,26178,54,253,54
24224,26179,35,203,35
24225,26180,22,97,22
24226,26181,26,91,26
24227,26182,60,79,60
24228,26183,39,41,39
24229,26184,83,84,83
24230,26185,80,80,80
24231,26186,50,50,50
24232,26187,149,149,149
24233,26188,62,62,62
24234,26189,40,40,40
24235,26190,20,20,20
24236,26191,60,60,60
24237,26192,192,206,192
24238,26193,26,40,26
24239,26194,16,30,16
24240,26195,257,257,257
24241,26196,108,108,108
24242,26197,19,19,19
24243,26198,333,333,333
24244,26199,277,277,277
24245,26200,5,7,5
24246,26201,298,300,298
24247,26202,22,24,22
24248,26203,18,18,18
24249,26204,227,227,226
24250,26205,10,10,10
24251,26206,86,85,85
24252,26207,39,39,39
24253,26208,545,544,543
24254,26209,423,423,422
24255,26210,12,12,12
24256,26211,209,209,208
24257,26212,87,87,87
24258,26213,29,29,29
24259,26214,29,30,29
24260,26215,16,16,16
24261,26216,21,23,21
24262,26217,279,283,279
24263,26247,0,0,0
24264,26248,5,5,5
24265,26250,18,18,18
24266,26251,21,21,21
24267,26252,15,15,15
24268,26253,51,51,51
24269,26254,23,23,23
24270,26255,1,1,1
24271,26256,855,855,855
24272,26257,164,164,164
24273,26258,3,3,3
24274,26259,36,36,36
24275,26260,18,18,18
24276,26261,7,7,7
24277,26262,326,326,326
24278,26263,36,36,36
24279,26264,1,1,1
24280,26265,34,34,34
24281,26266,9,9,9
24282,26267,27,27,27
24283,26268,100,100,100
24284,26269,58,58,58
24285,26270,499,499,499
24286,26271,33,33,33
24287,26272,87,87,87
24288,26273,8,8,8
24289,26274,9,9,9
24290,26275,35,35,35
24291,26276,32,32,32
24292,26277,70,70,70
24293,26278,14,14,14
24294,26279,1,1,1
24295,26280,29,29,29
24296,26281,35,37,35
24297,26282,0,2,0
24298,26283,8,10,8
24299,26284,30,56,30
24300,26285,10,36,10
24301,26286,38,64,38
24302,26287,2,2,2
24303,26288,3,3,3
24304,26289,54,54,54
24305,26290,18,18,18
24306,26291,61,61,61
24307,26292,48,48,48
24308,26293,15,15,15
24309,26294,6,7,6
24310,26295,80,81,80
24311,26296,104,108,104
24312,26297,0,3,0
24313,26298,21,24,21
24314,26299,49,49,49
24315,26300,1,1,1
24316,26301,57,57,57
24317,26302,26,26,26
24318,26303,1,1,1
24319,26304,25,25,25
24320,26305,354,354,353
24321,26306,4,5,4
24322,26307,29,30,29
24323,26308,43,44,43
24324,26309,50,50,50
24325,26310,8,8,8
24326,26311,21,21,21
24327,26312,19,19,19
24328,26313,338,338,338
24329,26314,214,214,214
24330,26315,30,30,30
24331,26316,18,18,18
24332,26317,8,8,8
24333,26318,13,13,13
24334,26319,242,242,242
24335,26320,48,48,48
24336,26321,8,8,8
24337,26322,119,119,119
24338,26323,11,11,11
24339,26324,1,1,1
24340,26325,43,43,43
24341,26326,92,92,92
24342,26327,1,1,1
24343,26328,14,14,14
24344,26329,9,9,9
24345,26330,0,0,0
24346,26331,75,75,75
24347,26332,17,17,17
24348,26333,114,114,114
24349,26334,35,35,35
24350,26335,45,45,45
24351,26336,0,0,0
24352,26337,7,7,7
24353,26338,3,3,3
24354,26339,1,1,1
24355,26340,370,370,368
24356,26341,4,4,4
24357,26342,28,28,28
24358,26343,0,0,0
24359,26344,3,3,3
24360,26345,0,0,0
24361,26346,0,0,0
24362,26347,4,4,4
24363,26348,2,2,2
24364,26349,3,3,3
24365,26350,14,14,14
24366,26351,32,32,32
24367,26352,9,10,9
24368,26353,63,63,63
24369,26354,1,1,1
24370,26355,5,5,5
24371,26356,0,0,0
24372,26357,2,2,2
24373,26358,49,49,49
24374,26359,4,4,4
24375,26360,0,0,0
24376,26361,1,1,1
24377,26362,0,0,0
24378,26363,15,15,15
24379,26364,0,0,0
24380,26365,67,67,67
24381,26366,75,75,75
24382,26367,88,88,88
24383,26368,8,8,8
24384,26369,3,3,3
24385,26370,94,94,94
24386,26371,1,1,1
24387,26372,75,75,75
24388,26373,12,12,12
24389,26374,6,6,6
24390,26375,30,30,30
24391,26376,33,33,33
24392,26377,2,2,2
24393,26378,7,7,7
24394,26379,5,5,5
24395,26380,24,24,24
24396,26381,0,0,0
24397,26382,2,2,2
24398,26383,26,26,26
24399,26384,1,2,1
24400,26385,17,18,17
24401,26386,2,3,2
24402,26387,7,8,7
24403,26388,90,91,90
24404,26389,147,148,147
24405,26390,8,9,8
24406,26391,46,47,46
24407,26392,43,44,43
24408,26393,45,46,45
24409,26394,11,12,11
24410,26395,94,95,94
24411,26396,0,0,0
24412,26397,16,16,16
24413,26398,52,52,52
24414,26399,0,0,0
24415,26400,17,17,17
24416,26401,1,1,1
24417,26402,12,12,12
24418,26403,8,8,8
24419,26404,7,7,7
24420,26405,8,9,8
24421,26406,24,25,24
24422,26407,10,11,10
24423,26408,687,686,686
24424,26409,39,40,39
24425,26410,29,29,29
24426,26411,6,6,6
24427,26412,12,12,12
24428,26413,1,1,1
24429,26414,1,1,1
24430,26415,52,52,52
24431,26416,379,379,379
24432,26417,1,1,1
24433,26418,17,17,17
24434,26419,1,1,1
24435,26420,1,1,1
24436,26421,29,29,29
24437,26422,6,6,6
24438,26423,6,6,6
24439,26424,50,49,48
24440,26425,52,52,52
24441,26426,125,125,125
24442,26427,13,13,13
24443,26428,593,593,592
24444,26429,1,1,1
24445,26430,15,15,15
24446,26431,0,0,0
24447,26432,10,10,10
24448,26433,10,10,10
24449,26434,7,7,7
24450,26435,31,31,31
24451,26436,78,78,78
24452,26437,44,44,44
24453,26438,5,5,5
24454,26439,172,172,172
24455,26440,21,21,21
24456,26441,38,38,38
24457,26442,57,57,57
24458,26443,17,17,17
24459,26444,36,36,36
24460,26445,34,34,34
24461,26446,55,55,55
24462,26447,568,567,565
24463,26448,35,35,35
24464,26449,10,10,10
24465,26450,97,97,97
24466,26451,30,30,30
24467,26452,94,94,94
24468,26453,17,17,17
24469,26454,25,25,25
24470,26455,189,189,189
24471,26456,481,481,481
24472,26457,12,12,12
24473,26458,100,100,100
24474,26459,86,86,86
24475,26460,15,16,15
24476,26461,585,586,585
24477,26462,27,140,27
24478,26463,41,77,40
24479,26464,513,546,507
24480,26465,33,103,33
24481,26466,59,128,58
24482,26467,48,117,46
24483,26468,11,11,11
24484,26469,151,151,151
24485,26523,3,3,3
24486,26524,1,1,1
24487,26525,0,0,0
24488,26526,783,783,782
24489,26527,398,399,398
24490,26528,179,181,179
24491,26529,249,246,243
24492,26530,123,275,121
24493,26531,62,65,62
24494,26532,24,27,24
24495,26533,341,363,341
24496,26534,150,171,149
24497,26535,21,43,21
24498,26536,14,36,14
24499,26537,186,207,183
24500,26538,64,86,64
24501,26539,93,115,93
24502,26540,25,53,25
24503,26541,17,45,17
24504,26542,330,358,330
24505,26543,58,84,58
24506,26544,34,58,34
24507,26545,32,39,32
24508,26546,108,111,108
24509,26547,8,11,8
24510,26548,22,25,22
24511,26550,145,148,145
24512,26551,61,64,61
24513,26552,65,68,65
24514,26553,14,17,14
24515,26554,30,30,30
24516,26555,50,50,50
24517,26556,4,4,4
24518,26557,15,15,15
24519,26558,68,69,68
24520,26559,17,20,17
24521,26560,0,6,0
24522,26561,47,49,47
24523,26562,17,20,17
24524,26563,17,22,16
24525,26564,15,21,15
24526,26565,18,24,18
24527,26566,41,50,41
24528,26567,114,123,114
24529,26568,26,35,26
24530,26569,1,10,1
24531,26570,137,145,136
24532,26571,438,444,437
24533,26572,0,7,0
24534,26573,55,62,55
24535,26574,5,14,5
24536,26575,2,6,2
24537,26576,47,51,47
24538,26577,25,67,25
24539,26578,12,13,12
24540,26579,73,74,73
24541,26580,0,1,0
24542,26581,0,1,0
24543,26582,1,2,1
24544,26583,8,9,8
24545,26584,1,2,1
24546,26585,49,50,49
24547,26586,98,99,98
24548,26587,0,2,0
24549,26588,24,26,24
24550,26589,294,296,294
24551,26590,38,39,38
24552,26591,39,40,39
24553,26592,41,42,41
24554,26593,16,17,16
24555,26594,25,26,25
24556,26595,29,30,29
24557,26596,1,2,1
24558,26597,27,28,27
24559,26598,27,28,27
24560,26599,15,16,15
24561,26600,85,85,84
24562,26601,175,176,175
24563,26602,1,2,1
24564,26603,32,33,32
24565,26604,34,34,34
24566,26605,2,2,2
24567,26606,371,371,371
24568,26607,337,337,337
24569,26609,61,61,61
24570,26610,11,11,11
24571,26611,171,171,171
24572,26612,67,67,66
24573,26613,2,2,2
24574,26614,9,9,9
24575,26615,54,54,54
24576,26616,1,1,1
24577,26618,17,17,17
24578,26619,5,5,5
24579,26620,227,227,227
24580,26621,25,24,24
24581,26622,306,306,306
24582,26623,0,0,0
24583,26624,32,32,32
24584,26625,482,481,479
24585,26626,0,0,0
24586,26627,12,12,12
24587,26628,1,1,1
24588,26629,2,2,2
24589,26630,13,13,13
24590,26633,21,21,21
24591,26634,117,117,117
24592,26636,70,70,70
24593,26637,1,1,1
24594,26638,2,2,2
24595,26639,43,43,43
24596,26640,189,189,189
24597,26641,16,16,16
24598,26642,76,76,76
24599,26643,0,0,0
24600,26644,17,17,17
24601,26645,813,813,813
24602,26646,3,3,3
24603,26647,28,28,28
24604,26648,27,27,27
24605,26649,0,0,0
24606,26650,45,45,45
24607,26651,21,21,21
24608,26652,6,6,6
24609,26653,69,69,69
24610,26654,26,26,26
24611,26655,13,13,13
24612,26656,1,1,1
24613,26657,6,6,6
24614,26658,5,5,5
24615,26659,0,0,0
24616,26660,109,109,109
24617,26661,2,2,2
24618,26662,0,0,0
24619,26663,41,41,41
24620,26664,45,45,45
24621,26665,16,16,16
24622,26666,8,8,8
24623,26667,22,22,22
24624,26668,12,12,12
24625,26669,15,15,15
24626,26670,0,0,0
24627,26672,25,25,25
24628,26673,17,17,17
24629,26674,1,1,1
24630,26675,23,23,23
24631,26676,37,37,37
24632,26677,48,48,48
24633,26678,28,28,28
24634,26679,20,20,20
24635,26680,19,19,19
24636,26682,1,1,1
24637,26683,0,0,0
24638,26684,75,75,75
24639,26685,0,0,0
24640,26686,13,13,13
24641,26687,16,16,16
24642,26688,48,48,48
24643,26689,2,2,2
24644,26690,395,395,395
24645,26691,47,47,47
24646,26692,25,25,25
24647,26693,58,58,58
24648,26694,0,0,0
24649,26695,1,1,1
24650,26696,0,0,0
24651,26698,1,1,1
24652,26699,46,46,46
24653,26700,69,69,69
24654,26701,7,7,7
24655,26702,31,31,31
24656,26704,1,2,1
24657,26705,28,28,28
24658,26706,23,23,23
24659,26707,0,0,0
24660,26708,22,22,22
24661,26709,59,59,59
24662,26710,58,58,58
24663,26711,28,28,28
24664,26712,3,3,3
24665,26713,151,151,150
24666,26714,30,30,30
24667,26715,3,3,3
24668,26716,1,6,1
24669,26717,10,15,10
24670,26718,159,164,159
24671,26719,15,15,15
24672,26720,105,105,105
24673,26721,47,47,47
24674,26722,5,5,5
24675,26723,46,46,46
24676,26724,68,68,68
24677,26725,8,8,8
24678,26726,28,28,27
24679,26727,320,320,320
24680,26728,229,229,229
24681,26729,44,44,44
24682,26730,413,413,413
24683,26731,27,27,27
24684,26732,22,22,22
24685,26733,40,40,40
24686,26734,6,6,6
24687,26735,543,543,543
24688,26736,3,3,3
24689,26737,24,24,24
24690,26738,9,9,9
24691,26739,36,36,36
24692,26740,0,1,0
24693,26741,47,47,47
24694,26742,11,11,11
24695,26743,35,35,35
24696,26744,30,30,30
24697,26745,14,14,14
24698,26746,98,98,98
24699,26747,8,8,8
24700,26748,105,105,105
24701,26749,112,112,112
24702,26750,239,239,239
24703,26751,25,25,25
24704,26752,38,38,38
24705,26753,411,412,411
24706,26754,245,246,245
24707,26755,21,22,21
24708,26756,32,32,32
24709,26757,1,1,1
24710,26758,36,36,36
24711,26759,60,60,60
24712,26760,50,50,50
24713,26761,33,33,33
24714,26762,40,40,40
24715,26763,157,157,157
24716,26764,1,1,1
24717,26765,79,79,77
24718,26766,1302,1301,1301
24719,26767,75,75,75
24720,26768,214,214,214
24721,26769,123,126,123
24722,26770,29,33,29
24723,26771,47,51,47
24724,26772,45,49,45
24725,26773,60,67,60
24726,26774,109,116,109
24727,26775,179,189,179
24728,26776,176,189,176
24729,26777,33,46,33
24730,26778,9,20,9
24731,26779,158,167,158
24732,26780,11,28,11
24733,26781,125,141,125
24734,26782,1,17,1
24735,26783,52,68,52
24736,26784,92,108,92
24737,26785,0,16,0
24738,26786,39,55,39
24739,26787,72,89,72
24740,26788,4,21,4
24741,26789,82,99,82
24742,26790,37,54,37
24743,26791,14,31,14
24744,26792,56,73,56
24745,26793,52,69,52
24746,26794,18,35,18
24747,26795,30,47,30
24748,26796,0,17,0
24749,26797,1,18,1
24750,26798,0,17,0
24751,26799,81,98,81
24752,26800,2,19,2
24753,26802,58,75,58
24754,26803,91,108,91
24755,26804,49,66,49
24756,26805,2,19,2
24757,26806,1,18,1
24758,26807,70,87,70
24759,26808,0,17,0
24760,26809,3,20,3
24761,26810,55,72,55
24762,26811,46,64,46
24763,26812,27,45,27
24764,26813,56,74,56
24765,26814,139,156,139
24766,26815,39,55,39
24767,26816,42,58,42
24768,26817,2,10,2
24769,26818,4,11,4
24770,26819,68,74,68
24771,26820,26,32,26
24772,26821,16,19,16
24773,26822,527,531,527
24774,26823,6,9,6
24775,26824,43,46,43
24776,26825,16,19,16
24777,26826,72,75,72
24778,26827,0,3,0
24779,26828,402,405,402
24780,26829,10,12,10
24781,26830,7,9,7
24782,26831,26,27,26
24783,26832,14,14,14
24784,26833,160,160,160
24785,26834,304,303,303
24786,26835,0,0,0
24787,26836,0,0,0
24788,26837,27,27,27
24789,26838,0,0,0
24790,26839,0,0,0
24791,26840,256,256,256
24792,26841,9,9,9
24793,26842,166,166,166
24794,26843,43,43,43
24795,26844,2,2,2
24796,26845,0,0,0
24797,26846,65,66,65
24798,26847,68,71,68
24799,26848,32,35,32
24800,26849,267,271,264
24801,26850,0,5,0
24802,26851,0,5,0
24803,26852,0,5,0
24804,26853,0,5,0
24805,26854,0,5,0
24806,26855,108,113,108
24807,26856,4,9,4
24808,26857,1,5,1
24809,26858,550,552,550
24810,26860,2,3,2
24811,26861,162,162,162
24812,26862,13,13,13
24813,26863,9,9,9
24814,26864,81,81,81
24815,26865,0,0,0
24816,26866,0,0,0
24817,26867,24,24,24
24818,26868,1,1,1
24819,26869,2,2,2
24820,26870,53,53,53
24821,26871,7,7,7
24822,26872,9,9,9
24823,26874,12,12,12
24824,26875,2,2,2
24825,26876,57,57,57
24826,26877,3,3,3
24827,26878,0,0,0
24828,26879,57,57,57
24829,26880,23,23,23
24830,26882,800,798,798
24831,26884,6,6,6
24832,26885,668,668,668
24833,26886,15,15,15
24834,26887,2,2,2
24835,26888,51,51,51
24836,26889,49,49,49
24837,26890,16,16,16
24838,26891,57,57,57
24839,26892,182,181,181
24840,26893,1,1,1
24841,26894,761,758,758
24842,26895,944,939,939
24843,26896,67,67,67
24844,26897,79,79,79
24845,26898,40,40,40
24846,26899,35,35,35
24847,26900,40,40,40
24848,26901,14,14,14
24849,26902,72,72,72
24850,26903,46,45,45
24851,26904,31,31,31
24852,26905,35,35,35
24853,26906,15,15,15
24854,26907,616,614,614
24855,26908,15,15,15
24856,26909,116,116,116
24857,26910,7,7,7
24858,26911,15,15,15
24859,26912,186,186,186
24860,26913,16,16,16
24861,26914,48,48,48
24862,26915,54,54,54
24863,26916,45,45,45
24864,26918,387,385,383
24865,26919,18,18,18
24866,26920,0,0,0
24867,26921,48,48,47
24868,26922,67,68,67
24869,26923,1,2,1
24870,26924,84,85,84
24871,26925,0,1,0
24872,26926,18,19,18
24873,26927,367,368,367
24874,26928,45,46,45
24875,26929,158,159,158
24876,26930,41,42,41
24877,26931,1,2,1
24878,26932,0,0,0
24879,26933,19,19,19
24880,26934,31,31,31
24881,26935,10,10,10
24882,26936,539,540,539
24883,26937,47,47,47
24884,26938,0,0,0
24885,26939,26,26,26
24886,26940,24,24,24
24887,26941,0,0,0
24888,26942,195,195,195
24889,26943,0,0,0
24890,26945,62,62,62
24891,26946,15,15,15
24892,26947,193,196,193
24893,26948,29,34,29
24894,26949,25,26,25
24895,26950,0,1,0
24896,26951,786,787,785
24897,26952,49,50,49
24898,26953,14,15,14
24899,26954,71,72,71
24900,26955,38,39,38
24901,26956,0,4,0
24902,26957,70,78,70
24903,26958,25,34,25
24904,26959,150,153,147
24905,26960,83,84,81
24906,26961,11,14,11
24907,26962,1,3,1
24908,26963,33,35,33
24909,26964,88,91,86
24910,26965,34,38,34
24911,26966,122,125,119
24912,26967,7,13,7
24913,26968,0,6,0
24914,26969,27,32,27
24915,26971,0,10,0
24916,26972,111,122,107
24917,26973,68,89,66
24918,26975,33,55,33
24919,26976,17,36,17
24920,26977,1,15,1
24921,26978,72,83,71
24922,26979,0,12,0
24923,26980,5,12,4
24924,26981,40,47,40
24925,26982,17,23,17
24926,26983,1,6,1
24927,26984,80,85,80
24928,26985,423,425,419
24929,26986,28,32,28
24930,26987,84,86,84
24931,26988,73,75,72
24932,26990,45,47,45
24933,26991,0,3,0
24934,26992,1,4,1
24935,26993,29,33,29
24936,26994,80,84,80
24937,26995,115,118,115
24938,26996,129,132,129
24939,26997,1,4,1
24940,26998,16,19,16
24941,26999,31,33,30
24942,27000,61,64,61
24943,27001,8,10,8
24944,27002,522,522,514
24945,27003,42,43,41
24946,27004,4,6,4
24947,27005,557,556,553
24948,27006,5,6,5
24949,27007,29,30,29
24950,27008,186,187,185
24951,27009,42,43,42
24952,27010,1,1,1
24953,27011,112,112,112
24954,27012,137,137,134
24955,27013,0,2,0
24956,27014,279,280,277
24957,27015,0,2,0
24958,27016,0,2,0
24959,27017,38,44,38
24960,27018,4,14,4
24961,27019,40,55,40
24962,27020,26,41,26
24963,27021,72,86,72
24964,27022,4,16,4
24965,27023,30,41,30
24966,27024,39,52,39
24967,27025,0,13,0
24968,27026,65,76,63
24969,27027,7,17,7
24970,27028,6,16,6
24971,27029,18,28,18
24972,27030,24,35,24
24973,27031,2,13,2
24974,27032,41,52,41
24975,27033,4,17,4
24976,27034,1,14,1
24977,27035,63,74,63
24978,27036,3,13,2
24979,27037,1,10,1
24980,27038,238,241,225
24981,27039,183,186,173
24982,27040,152,155,142
24983,27041,27,33,27
24984,27042,8,14,8
24985,27043,39,45,39
24986,27044,15,21,15
24987,27045,4,10,4
24988,27046,266,272,266
24989,27047,275,281,273
24990,27048,1,7,1
24991,27049,0,6,0
24992,27050,18,28,18
24993,27051,1,11,1
24994,27052,1,11,1
24995,27053,34,85,34
24996,27054,0,52,0
24997,27055,5,88,5
24998,27056,47,135,47
24999,27057,4,91,4
25000,27058,1,61,1
25001,27059,714,759,711
25002,27060,0,36,0
25003,27061,20,49,20
25004,27062,28,48,28
25005,27063,51,67,51
25006,27065,72,78,71
25007,27066,0,6,0
25008,27067,1,7,1
25009,27068,56,62,56
25010,27069,0,6,0
25011,27070,0,6,0
25012,27071,37,44,37
25013,27072,8,15,8
25014,27073,14,22,14
25015,27074,264,272,261
25016,27075,1,8,1
25017,27076,12,19,12
25018,27077,157,163,157
25019,27078,102,108,102
25020,27079,23,30,23
25021,27080,21,27,21
25022,27081,6,12,6
25023,27083,69,75,69
25024,27084,131,137,129
25025,27085,8,13,7
25026,27086,38,44,37
25027,27087,34,40,34
25028,27088,24,30,24
25029,27089,31,37,31
25030,27090,14,20,14
25031,27091,2,9,2
25032,27092,420,425,417
25033,27093,0,7,0
25034,27094,0,8,0
25035,27095,32,52,32
25036,27096,1,18,0
25037,27097,0,16,0
25038,27098,10,26,10
25039,27099,1,15,1
25040,27100,1,15,1
25041,27101,16,27,16
25042,27102,12,20,12
25043,27103,14,21,14
25044,27104,44,51,44
25045,27105,1,8,1
25046,27106,1,8,1
25047,27107,78,84,76
25048,27109,1,9,1
25049,27110,214,222,213
25050,27111,1,10,1
25051,27112,72,81,72
25052,27113,38,47,38
25053,27115,1,11,1
25054,27116,38,49,38
25055,27117,3,15,3
25056,27118,2,13,2
25057,27119,85,97,85
25058,27120,1,12,1
25059,27121,10,20,10
25060,27122,38,48,38
25061,27123,47,57,47
25062,27124,9,18,9
25063,27125,24,34,24
25064,27126,1,11,1
25065,27127,0,10,0
25066,27128,266,276,263
25067,27129,0,15,0
25068,27131,531,540,513
25069,27132,23,139,23
25070,27133,7,127,7
25071,27134,148,301,148
25072,27135,1,157,1
25073,27136,4,170,4
25074,27137,18,179,18
25075,27138,52,208,52
25076,27139,0,69,0
25077,27140,15,25,15
25078,27141,14,20,14
25079,27142,18,22,18
25080,27143,703,706,698
25081,27144,31,34,31
25082,27145,386,389,386
25083,27146,51,53,51
25084,27147,505,506,503
25085,27148,30,31,29
25086,27149,41,42,40
25087,27150,18,19,18
25088,27151,26,26,25
25089,27152,55,56,55
25090,27153,15,16,15
25091,27154,13,14,13
25092,27155,103,98,90
25093,27156,70,71,70
25094,27157,61,62,61
25095,27158,13,14,13
25096,27159,5,6,5
25097,27160,16,17,16
25098,27161,24,26,24
25099,27162,21,23,21
25100,27163,136,138,136
25101,27164,13,15,13
25102,27165,43,45,43
25103,27166,6,8,6
25104,27167,154,154,153
25105,27168,4,5,4
25106,27169,4,5,4
25107,27170,8,9,8
25108,27171,19,20,19
25109,27173,4,5,4
25110,27174,3,4,3
25111,27175,3,5,3
25112,27176,15,17,15
25113,27177,3,4,3
25114,27179,15,17,15
25115,27182,26,28,26
25116,27183,32,34,32
25117,27185,0,4,0
25118,27186,10,14,10
25119,27187,1,5,1
25120,27188,5,9,5
25121,27202,19,76,17
25122,27203,19,79,19
25123,27204,196,258,194
25124,27205,27,233,27
25125,27206,36,137,36
25126,27207,36,159,36
25127,27208,162,287,162
25128,27209,72,184,72
25129,27210,133,234,133
25130,27211,61,163,61
25131,27212,61,162,61
25132,27213,556,655,553
25133,27214,207,310,205
25134,27215,9,160,9
25135,27216,66,213,66
25136,27217,142,295,142
25137,27218,41,199,41
25138,27219,126,279,124
25139,27220,47,150,47
25140,27221,33,100,33
25141,27222,46,133,46
25142,27223,203,291,203
25143,27224,35,104,35
25144,27225,90,118,90
25145,27226,107,136,107
25146,27227,29,61,29
25147,27228,46,81,46
25148,27229,2,33,2
25149,27230,126,153,125
25150,27231,64,93,64
25151,27232,15,42,15
25152,27233,39,58,39
25153,27234,16,36,16
25154,27235,83,101,83
25155,27236,25,48,25
25156,27237,44,73,42
25157,27238,20,51,20
25158,27239,30,58,30
25159,27240,130,158,130
25160,27241,61,94,61
25161,27242,61,101,61
25162,27243,51,103,51
25163,27244,39,93,39
25164,27245,14,80,14
25165,27246,20,84,20
25166,27247,557,625,557
25167,27248,7,72,7
25168,27249,5,71,5
25169,27250,24,110,24
25170,27251,18,106,18
25171,27252,12,97,12
25172,27253,34,99,34
25173,27254,30,93,30
25174,27255,13,76,13
25175,27256,33,101,33
25176,27257,101,170,101
25177,27258,79,152,79
25178,27259,96,137,64
25179,27260,90,163,90
25180,27261,325,394,325
25181,27262,26,96,25
25182,27263,412,516,411
25183,27264,52,657,52
25184,27265,30,788,30
25185,27266,24,1094,24
25186,27267,31,1233,29
25187,27268,16,1263,16
25188,27269,21,1203,21
25189,27270,32,1209,32
25190,27271,193,1369,190
25191,27272,16,1200,16
25192,27273,15,1203,15
25193,27274,29,1235,29
25194,27275,29,1245,29
25195,27276,73,1289,72
25196,27277,72,1293,72
25197,27278,48,1258,48
25198,27279,37,1243,37
25199,27280,40,1251,40
25200,27281,505,1727,504
25201,27282,46,1271,46
25202,27283,36,1254,36
25203,27284,2,1223,2
25204,27285,63,1282,63
25205,27286,80,1269,79
25206,27287,20,1217,19
25207,27288,21,1213,21
25208,27289,57,1263,57
25209,27290,5,1207,5
25210,27291,72,557,66
25211,27292,61,567,61
25212,27293,23,540,22
25213,27294,652,966,649
25214,27295,48,354,48
25215,27296,92,390,91
25216,27297,711,1003,710
25217,27298,73,333,72
25218,27299,157,379,156
25219,27300,55,252,54
25220,27301,14,96,14
25221,27302,10,93,10
25222,27303,70,152,70
25223,27304,80,159,80
25224,27305,28,85,28
25225,27306,40,97,40
25226,27307,45,100,45
