usher_node,pango_counts,sc2ts_mrca,sc2ts_num_descendants,sc2ts_closest_recombinant,sc2ts_closest_recombinant_path_len,usher_num_descendants
node_600477,{'BA.5.2': 2},1346141,2,1346141,0,2
node_331108,{'AY.47': 7},59,2477488,-1,2147483648,7
SRR16246129,{'AY.25': 1},510722,1,-1,2147483648,1
SRR20265230,{'AY.100': 1},777133,1,-1,2147483648,1
SRR20662983,{'BF.5': 1},1291129,1,1291130,1,1
node_181227,{'AY.118': 1},663528,1,-1,2147483648,1
node_388266,{'B.1.1.7': 2},125246,2,-1,2147483648,2
ERR7317979,{'AY.120': 1},662442,1,-1,2147483648,1
SRR16153448,{'AY.122': 1},475671,1,-1,2147483648,1
SRR22037787,{'BA.5.2': 1},1388696,1,1189192,10,1
node_181378,{'AY.39': 1},867705,1,-1,2147483648,1
node_183820,{'AY.42': 63},642626,63,-1,2147483648,63
SRR18735920,{'BA.1.1': 1},1171584,1,-1,2147483648,1
node_182223,{'AY.119.2': 2},672882,10,295320,7,2
ERR7268636,{'AY.4': 1},665335,1,665336,1,1
SRR21266357,{'AY.20': 1},887462,1,295320,8,1
SRR15391716,{'AY.118': 1},346821,1,-1,2147483648,1
SRR21558715,{'BA.5.2.1': 1},1355538,1,1189192,9,1
SRR20935183,{'AY.44': 1},876219,1,876220,1,1
SRR16883544,{'AY.103': 1},631678,1,-1,2147483648,1
SRR19815303,{'AY.119.2': 1},786035,1,295320,8,1
ERR6420083,{'AY.4': 1},362087,1,-1,2147483648,1
ERR6892661,{'AY.122': 1},559198,1,-1,2147483648,1
ERR7000726,{'AY.5': 1},533012,1,-1,2147483648,1
SRR20898253,{'BA.1.1': 1},1044161,1,-1,2147483648,1
ERR7046557,{'AY.120': 1},529072,1,-1,2147483648,1
ERR6427219,{'AY.4': 1},346134,1,295320,7,1
SRR16153410,{'AY.119': 1},475943,1,295320,9,1
ERR4642224,{'B.1': 1},18693,1,-1,2147483648,1
SRR20776907,{'BA.2.3': 1},1234808,1,1234809,1,1
node_216689,{'AY.39.1': 7},576245,7,-1,2147483648,7
SRR14156631,{'B.1.2': 1},140596,1,-1,2147483648,1
node_219684,{'AY.39': 208},220185,1061795,-1,2147483648,208
node_181010,{'AY.4': 3},733468,4,295320,4,3
SRR20246014,{'AY.3': 1},666717,1,-1,2147483648,1
node_538803,{'BA.2': 2},1236789,2,-1,2147483648,2
SRR16527271,{'AY.39': 1},554987,1,-1,2147483648,1
node_551512,"{'BA.5.1.24': 3, 'BA.5.1': 2}",1189178,33436,1189192,2,5
node_295440,{'AY.44': 1},367439,1,367440,1,1
SRR19914226,{'BA.2.3': 1},1267818,1,-1,2147483648,1
ERR6709165,{'B.1.1.7': 1},262210,1,-1,2147483648,1
ERR6758016,{'B.1.617.2': 1},501940,1,501941,1,1
node_306745,{'AY.44': 2},319457,1919,-1,2147483648,2
ERR7807306,{'AY.4': 1},874682,1,-1,2147483648,1
node_219397,{'AY.39': 12},2737253,13,-1,2147483648,12
node_83846,{'AY.4': 2},858165,2,-1,2147483648,2
ERR7932034,{'AY.4.2.2': 1},915848,1,-1,2147483648,1
node_253191,{'AY.103': 3},496619,3,496620,1,3
ERR7254895,{'AY.122': 1},693991,1,-1,2147483648,1
ERR8256185,{'AY.4': 1},861794,1,295320,4,1
SRR17328759,{'AY.3': 1},850214,1,-1,2147483648,1
node_134652,{'AY.4': 175},527705,175,-1,2147483648,175
node_220934,{'AY.39': 64},220139,708356,-1,2147483648,64
SRR16857484,{'AY.3': 1},647782,1,-1,2147483648,1
ERR7316860,{'AY.4': 1},662433,1,662434,1,1
node_572405,{'BQ.1.23': 7},1410144,7,1189192,14,7
node_408189,{'B.1.1.7': 3},154686,3,-1,2147483648,3
SRR23040738,{'XBB.2.6': 1},1419511,1,1396207,6,1
node_181348,{'AY.39': 2},642419,2,-1,2147483648,2
SRR19721366,{'BA.2.12.1': 1},1246846,1,-1,2147483648,1
node_412623,{'BA.1.15': 1},1011592,1,-1,2147483648,1
ERR7312514,{'AY.4': 1},707307,1,295320,4,1
ERR6828608,{'AY.4': 1},478730,1,295320,4,1
node_456458,{'BA.1.1': 2},1150704,2,-1,2147483648,2
node_217320,{'AY.39': 162},398886,162,-1,2147483648,162
SRR21382841,{'BA.5.2.1': 1},1342348,1,1189192,9,1
ERR9233133,{'B.1.1.7': 1},167589,1,-1,2147483648,1
node_95167,{'AY.4.2': 1},825501,1,-1,2147483648,1
node_259927,{'AY.25': 211},584717,211,-1,2147483648,211
SRR14398952,{'B.1.2': 1},184951,1,-1,2147483648,1
node_655769,{'BA.2.28': 6},1201051,6,-1,2147483648,6
ERR8176933,{'AY.47': 1},857132,1,-1,2147483648,1
node_178699,{'AY.100': 46},664148,48,-1,2147483648,46
ERR8304130,{'BA.1.1': 1},979289,1,979290,1,1
node_144277,{'AY.4': 121},299121,121,-1,2147483648,121
node_601425,{'BA.5.2': 2},1436802,871748,-1,2147483648,2
node_633486,"{'XE': 1113, 'XH': 2, 'XJ': 68, 'XY': 23, 'BA.2': 82, 'XM': 29, 'XAL': 3, 'XAF': 1}",791357,341822,-1,2147483648,1321
SRR20682808,{'BA.4.4': 1},1296195,1,-1,2147483648,1
node_430897,{'BA.1.17.2': 2},954324,2,-1,2147483648,2
SRR14568865,{'B.1.1.7': 1},225935,1,-1,2147483648,1
ERR7157064,{'AY.4.2': 1},608743,1,-1,2147483648,1
SRR22117348,{'BA.5.5': 1},1395165,1,1189192,8,1
node_193115,{'AY.34.1': 7},827627,7,-1,2147483648,7
ERR5549284,{'B.1.1.7': 1},175602,1,-1,2147483648,1
node_181011,{'AY.4': 2},677350,2,295320,6,2
node_182289,{'AY.112.2': 15},2719678,118,-1,2147483648,15
ERR7229850,{'AY.4': 1},644191,7,295320,4,1
node_470042,{'BA.1.15': 1},902929,1,-1,2147483648,1
node_509087,{'BA.2.12.1': 4},1115252,42464,-1,2147483648,4
node_180714,{'AY.4': 1},619139,1,295320,5,1
node_176563,{'AY.100': 15},749828,15,-1,2147483648,15
node_434975,{'BA.1.1': 1},1091441,1,-1,2147483648,1
node_560912,{'BA.5': 9},1337902,9,1189192,4,9
ERR9489723,{'BA.2': 1},1168122,1,-1,2147483648,1
ERR7283773,{'AY.5': 1},679701,1,-1,2147483648,1
SRR15993700,{'AY.120.1': 1},448341,1,295320,6,1
SRR16829825,{'AY.39.1': 1},612995,1,-1,2147483648,1
node_306418,{'AY.44': 2},780695,2,-1,2147483648,2
ERR7791931,{'AY.4.2.2': 1},877025,1,-1,2147483648,1
node_326,{'B.1.157': 1},1529,1,1530,1,1
ERR7234185,{'AY.43.8': 1},625544,1,295320,4,1
node_320101,{'AY.122': 2},655305,2,-1,2147483648,2
node_600264,{'BA.5.2': 1},1302530,1,1302531,1,1
node_347238,{'B.1.1.7': 4},94164,4,-1,2147483648,4
ERR8193657,{'AY.4': 1},896719,1,-1,2147483648,1
node_600512,{'BA.2.75': 4},1400719,4,1400720,1,4
node_602347,{'BA.5.2': 4},1337115,4,1337115,0,4
ERR7230989,{'AY.4': 1},625515,1,625516,1,1
ERR5649679,{'B.1.1.7': 1},194432,1,-1,2147483648,1
node_610780,{'BA.5': 275},1238786,276,1189192,4,275
node_219743,{'AY.39': 2},933195,2,-1,2147483648,2
node_357093,{'B.1.1.7': 2},118077,2,-1,2147483648,2
ERR9494164,{'BA.2': 1},1170850,1,-1,2147483648,1
node_497152,{'BA.1': 2},1134866,2,-1,2147483648,2
ERR5178990,{'B.1.177': 1},86026,1,-1,2147483648,1
ERR7373215,{'AY.4': 1},729640,1,-1,2147483648,1
ERR9977047,{'BA.2': 1},1203370,1,-1,2147483648,1
ERR7009221,{'AY.4': 1},519917,1,-1,2147483648,1
node_181206,{'AY.118': 2},521773,2,-1,2147483648,2
SRR20358773,{'BA.1.15': 1},1057083,1,1057084,1,1
node_504632,"{'BA.1.1': 17, 'BA.1.20': 4, 'BA.1.1.18': 6, 'BA.1': 2}",791357,341822,-1,2147483648,29
node_181105,{'AY.4': 1},655043,1,655044,1,1
SRR19675172,{'BA.2.9': 1},1218475,1,-1,2147483648,1
node_264947,{'AY.25': 1},346552,1,-1,2147483648,1
node_176765,{'AY.100': 24},682406,25,-1,2147483648,24
node_181260,{'AY.39.1': 1},578970,28,-1,2147483648,1
ERR7306665,{'B.1.617.2': 1},698153,1,-1,2147483648,1
SRR16832825,{'B.1.617.2': 1},622953,1,622954,1,1
node_468492,{'BA.1.1': 1},1077702,1,-1,2147483648,1
ERR7433296,{'B.1.1.7': 1},271748,1,-1,2147483648,1
node_178479,{'B.1.617.2': 7},690559,8,-1,2147483648,7
ERR9460142,{'BA.1.1': 1},1166788,1,-1,2147483648,1
SRR15160209,{'B.1.1.7': 1},266767,1,-1,2147483648,1
ERR8491634,{'BA.1.1': 1},998449,1,-1,2147483648,1
ERR6765742,{'AY.4': 1},443498,1,443499,1,1
SRR15534723,{'AY.3.1': 1},382694,1,-1,2147483648,1
SRR20251029,{'AY.4': 1},758709,2,607252,2,1
node_212467,{'AY.120.1': 26},430541,26,-1,2147483648,26
ERR7242068,{'AY.127': 1},644261,1,-1,2147483648,1
ERR7302919,{'AY.4': 1},684462,1,684463,1,1
node_505744,"{'BA.1': 2, 'BA.2': 3, 'BA.1.1': 1}",887654,527719,-1,2147483648,6
SRR19342425,{'BA.1.1': 1},1035612,4,-1,2147483648,1
SRR20186253,{'AY.39': 1},854161,2,-1,2147483648,1
ERR7379152,{'AY.4': 1},729653,1,729654,1,1
node_143367,{'AY.4': 1},400085,1,-1,2147483648,1
ERR8241972,{'AY.4': 1},857326,2,-1,2147483648,1
node_180959,{'AY.4': 1},636980,1,295320,4,1
ERR5458932,{'B.1.1.7': 1},153039,1,153040,1,1
node_420149,{'BA.1': 1},1079159,1,-1,2147483648,1
ERR7724904,{'AY.122': 1},852931,1,852932,1,1
node_180879,{'AY.4.2': 2},619112,2,619112,0,2
ERR9319912,{'BA.2': 1},1130251,1,-1,2147483648,1
node_588920,{'BF.2': 1},1311820,1,1189192,7,1
SRR17443945,{'B.1.617.2': 1},347210,1,-1,2147483648,1
node_182284,{'AY.105': 3},220185,1061795,-1,2147483648,3
ERR7236965,{'AY.4': 1},625500,1,295320,4,1
ERR8199715,{'AY.39': 1},850052,1,-1,2147483648,1
node_560897,{'BA.5.1.1': 2},1360992,2,1189192,7,2
node_453515,{'BA.1.1.14': 6},998873,6,-1,2147483648,6
SRR21450704,{'BA.5.2': 1},1347925,1,1189192,10,1
SRR20918207,{'AY.39': 1},897923,1,448284,4,1
node_212384,{'AY.120.1': 4},2746188,4,-1,2147483648,4
node_264556,{'AY.25': 2},505393,2,-1,2147483648,2
ERR7047703,{'AY.4': 1},557094,1,-1,2147483648,1
node_101052,{'AY.4.2.1': 8},807178,8,-1,2147483648,8
ERR9869580,{'BA.5.3.3': 1},1267370,1,1189192,6,1
node_335941,{'AY.67': 1},366277,1,366278,1,1
node_80872,{'AY.4': 2},492919,2,-1,2147483648,2
node_247576,{'AY.103': 3},635547,3,-1,2147483648,3
SRR16883831,{'AY.100': 1},635303,1,635304,1,1
SRR17690069,{'AY.119': 1},850781,1,-1,2147483648,1
SRR19526393,{'BA.2': 1},1245438,1,-1,2147483648,1
SRR13927124,{'B.1.2': 1},53605,1,-1,2147483648,1
ERR5335042,{'B.1.1.7': 1},130960,1,-1,2147483648,1
node_217561,{'AY.39': 55},639184,55,-1,2147483648,55
node_17166,{'B.1.2': 2},64396,2,-1,2147483648,2
node_627215,{'BA.2.3.20': 1},1404092,1,-1,2147483648,1
node_379123,{'B.1.1.7': 4},2736408,4,-1,2147483648,4
node_45907,{'AY.117': 3},542391,4,-1,2147483648,3
SRR21166421,{'BA.5.1': 1},1335682,1,1189192,5,1
SRR18745294,{'BA.1.1.18': 1},1067428,3,-1,2147483648,1
SRR22246280,{'BA.5.2.1': 1},1396783,1,1189192,7,1
SRR20227167,{'AY.39': 1},696755,1,-1,2147483648,1
SRR16245531,{'AY.100': 1},506060,10,-1,2147483648,1
ERR6768972,{'AY.4': 1},486098,1,486099,1,1
node_67619,{'AY.4': 2},369540,2,-1,2147483648,2
node_89311,{'AY.4': 17},426447,17,-1,2147483648,17
node_592029,{'BA.5.2.1': 1},1387884,1,1189192,10,1
SRR16351303,{'AY.26': 1},533982,1,-1,2147483648,1
node_315519,{'AY.122': 1},742951,1,-1,2147483648,1
node_222211,{'AY.118': 4},626440,5,-1,2147483648,4
ERR9344283,{'BA.2': 1},1134276,1,-1,2147483648,1
ERR7394692,{'AY.43': 1},730282,1,-1,2147483648,1
node_181591,{'AY.36': 2},552563,2,-1,2147483648,2
node_633560,{'BA.2': 2},1099995,2,1099995,0,2
node_309400,{'AY.44': 1},766917,1,-1,2147483648,1
node_187036,{'AY.106': 3},569157,3,-1,2147483648,3
node_482146,{'BA.1.1.1': 2},1111060,2,-1,2147483648,2
ERR7176000,{'AY.4': 1},653074,1,-1,2147483648,1
SRR16245999,{'AY.20': 1},506171,1,295320,8,1
SRR17267749,{'AY.4': 1},853662,1,853663,1,1
SRR20226724,{'AY.103': 1},701175,1,-1,2147483648,1
node_568092,{'BQ.1.1.13': 1},1418541,1,1189192,17,1
node_181488,{'AY.39': 2},611999,2,612000,1,2
node_611407,{'BA.4': 1},1264558,1,-1,2147483648,1
ERR8045071,{'BA.1': 1},940376,1,-1,2147483648,1
SRR20114476,{'BA.1': 1},933297,1,-1,2147483648,1
node_174656,{'AY.100': 3},672797,3,-1,2147483648,3
SRR21326012,{'BA.1.1': 1},1063820,1,-1,2147483648,1
ERR5552870,{'B.1.1.7': 1},186114,1,-1,2147483648,1
ERR9223587,{'BA.1.1': 1},1110950,1,-1,2147483648,1
ERR8222629,{'AY.5': 1},850086,1,-1,2147483648,1
node_315864,{'AY.122': 4},655615,4,-1,2147483648,4
ERR10459159,{'BA.5.2.26': 1},1390116,1,1189192,10,1
SRR20467361,{'BA.2': 1},1168925,1,-1,2147483648,1
node_172240,{'AY.100': 1},701152,1,584501,3,1
node_342807,{'B.1.1.220': 13},15082,13,-1,2147483648,13
node_183791,{'AY.42': 1},625564,1,336012,5,1
SRR21039395,{'BA.5.2.1': 1},1315917,1,1189192,3,1
node_183282,{'AY.114': 3},430424,3,-1,2147483648,3
node_193261,{'AY.34.1': 2},617063,3,617064,1,2
SRR19285859,{'AY.44': 1},909366,1,-1,2147483648,1
node_537081,{'BA.2': 1},1189352,9,-1,2147483648,1
ERR7005228,{'AY.43': 1},528948,1,-1,2147483648,1
node_611385,{'BA.2': 2},1293316,2,1293317,1,2
SRR15556930,{'AY.122': 1},387206,1,-1,2147483648,1
node_256980,{'AY.103': 2},571724,2,-1,2147483648,2
SRR20251879,{'AY.100': 1},754128,1,-1,2147483648,1
ERR7150546,{'AY.4': 1},610860,1,295320,6,1
node_182018,{'AY.117': 2},854266,2,295320,9,2
ERR9412675,{'BA.2': 1},1147503,1,-1,2147483648,1
node_180940,{'AY.4': 1},443219,1,295320,4,1
node_570145,{'BQ.1.1': 1},1423857,1,1423858,1,1
ERR6664870,{'AY.4': 1},450985,1,-1,2147483648,1
node_91809,{'AY.4': 2},325799,2,-1,2147483648,2
node_402993,{'B.1.1.7': 53},45989,290406,-1,2147483648,53
ERR6927691,{'AY.98': 1},577277,1,-1,2147483648,1
node_322451,{'AY.20': 1},462966,1,462967,1,1
SRR22117621,{'BA.5.2.1': 1},1394388,1,1189192,10,1
ERR6572774,{'AY.4': 1},410706,1,410707,1,1
ERR7573150,{'AY.120': 1},692518,1,-1,2147483648,1
SRR20228598,{'AY.100': 1},681367,2,584501,2,1
SRR21372073,{'BA.5.2.9': 1},1339991,1,1189192,7,1
SRR16749259,{'AY.103': 1},584549,1,-1,2147483648,1
node_518229,{'BA.2': 2},1243468,2,-1,2147483648,2
node_453939,{'BA.1.1.14': 3},1034262,3,-1,2147483648,3
SRR16974058,{'AY.100': 1},676836,1,-1,2147483648,1
node_610457,{'BA.5.2': 1},1361180,1,1189192,5,1
node_20170,{'B.1.526': 2},260385,2,-1,2147483648,2
SRR18435350,{'AY.103': 1},833269,1,-1,2147483648,1
ERR6485026,{'AY.122': 1},378880,1,-1,2147483648,1
SRR20259749,{'AY.118': 1},666773,1,-1,2147483648,1
node_403665,{'B.1.1.7': 3},140866,3,-1,2147483648,3
node_513593,{'BA.2.12.1': 2},1226050,2,1226050,0,2
SRR17647498,{'B.1.617.2': 1},897176,1,897177,1,1
node_181174,{'AY.118': 1},642502,1,-1,2147483648,1
SRR15158826,{'B.1.1.7': 1},247014,1,-1,2147483648,1
SRR19931915,{'AY.5.3': 1},720864,1,-1,2147483648,1
SRR15585202,{'AY.122': 1},404972,2,-1,2147483648,1
SRR15948720,{'AY.110': 1},435472,1,-1,2147483648,1
SRR14155952,{'B.1.2': 1},181856,1,-1,2147483648,1
SRR20258765,{'AY.3': 1},652534,1,-1,2147483648,1
node_650678,{'BA.2.36': 1},1238929,1,-1,2147483648,1
node_255984,{'AY.103': 1},803506,1,-1,2147483648,1
SRR16606679,{'AY.119': 1},579571,3,579572,1,1
node_180671,{'B.1.617.2': 1},854164,1,854165,1,1
SRR15518798,{'AY.118': 1},373784,1,-1,2147483648,1
SRR14462686,{'B.1.110.3': 1},155214,1,-1,2147483648,1
SRR21458505,{'BA.5.1.2': 1},1345034,1,1189192,4,1
ERR7306375,{'AY.4': 1},684481,1,684482,1,1
ERR7147933,{'AY.124': 1},606262,1,295320,7,1
node_181827,{'AY.100': 2},670538,2,-1,2147483648,2
SRR19932950,{'AY.44': 1},913470,1,-1,2147483648,1
ERR8216764,{'AY.4': 1},866986,1,-1,2147483648,1
SRR17235276,{'AY.106': 1},677069,1,295320,5,1
SRR20391093,{'BA.1.15': 1},1052841,1,-1,2147483648,1
SRR17497534,{'AY.103': 1},886754,1,-1,2147483648,1
SRR16351062,{'AY.39': 1},537797,2,-1,2147483648,1
node_134676,{'AY.4': 3},492002,3,-1,2147483648,3
node_90951,{'AY.4': 74},364021,74,-1,2147483648,74
SRR21898952,{'BF.26': 1},1380972,1,1189192,10,1
node_218458,{'AY.39': 3},344240,5,300908,3,3
node_10242,{'B.1.2': 2},121464,2,-1,2147483648,2
ERR7234418,{'AY.4': 1},650284,1,295320,3,1
ERR6494788,{'AY.4': 1},398985,1,398986,1,1
SRR21635978,{'BA.5.2': 1},1362088,1,1362089,1,1
SRR16884076,{'AY.118': 1},631774,1,-1,2147483648,1
node_181079,{'AY.4': 1},658649,1,658650,1,1
SRR16706981,{'AY.100': 1},600044,1,-1,2147483648,1
SRR20251274,{'AY.100': 1},758796,2,-1,2147483648,1
ERR9327284,{'BA.2': 1},1130788,1,1130789,1,1
ERR6767587,{'AY.5': 1},482856,1,-1,2147483648,1
node_355707,{'B.1.1.7': 1},268097,1,-1,2147483648,1
node_215870,{'AY.120.2.1': 2},306232,2,-1,2147483648,2
node_74109,{'AY.4': 2},550482,2,-1,2147483648,2
SRR14569320,{'B.1.526': 1},225940,1,-1,2147483648,1
SRR22344182,{'BA.5.2.1': 1},1403750,1,1189192,10,1
SRR20918724,{'BF.28': 1},1306750,1,1189192,6,1
node_389613,{'B.1.1.7': 2},215586,2,-1,2147483648,2
ERR7727683,{'AY.4': 1},855443,1,-1,2147483648,1
node_530629,{'BA.2': 9},1216448,9,-1,2147483648,9
node_84045,{'AY.4': 3},359593,3,295320,5,3
node_535786,{'BA.2.8': 2},1109852,2,-1,2147483648,2
ERR6643654,{'AY.4': 1},419160,1,419161,1,1
node_505925,{'BA.2.12': 2},2705491,2,-1,2147483648,2
SRR16629299,{'B.1.1.7': 1},280251,1,-1,2147483648,1
ERR5184506,{'B.1.177': 1},91450,1,-1,2147483648,1
SRR15908182,{'AY.14': 1},336628,1,-1,2147483648,1
node_551064,{'BA.5.1': 1},1283185,1,1189192,6,1
ERR7007633,{'AY.4': 1},528994,1,-1,2147483648,1
ERR7964568,{'BA.1.17': 1},924464,1,-1,2147483648,1
node_264664,{'AY.25': 1},867573,1,-1,2147483648,1
SRR21948279,{'BA.5.2': 1},1384281,1,1189192,7,1
SRR17717234,{'B.1.2': 1},199216,1,-1,2147483648,1
ERR9967547,{'BA.5.2.2': 1},1288884,1,1189192,8,1
node_70140,{'AY.4': 10},649305,10,649306,1,10
ERR6789993,{'AY.4': 1},503688,1,-1,2147483648,1
node_219749,{'AY.39': 1},854168,4,-1,2147483648,1
ERR6596507,{'AY.4': 1},436188,1,-1,2147483648,1
node_396344,{'B.1.1.7': 1},251914,1,-1,2147483648,1
ERR6841286,{'AY.43': 1},519624,1,-1,2147483648,1
SRR15583079,{'AY.47': 1},394585,1,-1,2147483648,1
ERR8700815,{'BA.1.17.2': 1},1035265,1,-1,2147483648,1
node_335213,{'B.1.617.2': 21},452874,21,452874,0,21
node_250879,{'AY.103': 2},690164,2,-1,2147483648,2
node_347880,{'B.1.1.7': 2},188375,2,-1,2147483648,2
node_537159,{'BA.2': 3},1152380,3,-1,2147483648,3
SRR20186727,{'AY.119': 1},862846,1,295320,7,1
ERR7351209,{'AY.4': 1},713399,1,-1,2147483648,1
SRR18772658,{'BA.1.15': 1},1086537,1,-1,2147483648,1
node_182255,{'AY.119': 5},648091,5,295320,5,5
ERR7010697,{'B.1.617.2': 1},528243,1,-1,2147483648,1
node_641754,{'BA.2.9': 2},1217524,2,-1,2147483648,2
ERR8251978,{'AY.36': 1},861777,1,-1,2147483648,1
SRR21346944,{'BA.1.1': 1},1160603,1,-1,2147483648,1
node_365475,{'Q.3': 2},330617,2,330618,1,2
ERR7238349,{'AY.4': 1},655064,1,655065,1,1
ERR10111954,{'BA.5.1': 1},1337537,1,1189192,6,1
SRR22029754,{'BA.5': 1},1370926,1,1370927,1,1
ERR6666963,{'AY.4.2': 1},461671,1,-1,2147483648,1
ERR6757351,{'AY.43': 1},442580,1,-1,2147483648,1
node_181301,{'AY.39': 1},891217,1,-1,2147483648,1
node_182110,{'AY.119': 3},753863,3,295320,9,3
SRR19757247,{'BA.1.17.2': 1},948165,1,-1,2147483648,1
node_600527,"{'XBM': 10, 'BF.3': 2}",1348822,12,1348822,0,12
node_571306,{'BQ.1.1.2': 1},1431917,1,1189192,15,1
node_245861,{'AY.103': 3},480133,3,-1,2147483648,3
ERR5655822,{'B.1.1.7': 1},190381,1,-1,2147483648,1
SRR20227671,{'AY.3': 1},692986,1,-1,2147483648,1
node_267853,{'AY.25.1': 6},550400,6,-1,2147483648,6
node_121502,{'AY.4': 3},238065,612069,-1,2147483648,3
node_182341,{'B.1.617.2': 1},421107,4,295320,4,1
SRR13404455,{'B.1': 1},65038,1,-1,2147483648,1
ERR6884448,{'AY.126': 1},532939,1,532940,1,1
node_619594,{'BA.4': 2},1239705,2,-1,2147483648,2
SRR17134150,{'AY.127': 1},534622,1,-1,2147483648,1
SRR16602278,{'B.1.617.2': 1},415854,1,415855,1,1
node_191795,{'AY.119': 7},743689,7,743689,0,7
SRR20178538,{'AY.100': 1},786146,1,-1,2147483648,1
ERR9732238,{'BA.2.41': 1},1226986,1,-1,2147483648,1
node_430320,{'BA.1.1': 1},1093425,1,-1,2147483648,1
node_174049,{'AY.100': 2},881663,2,-1,2147483648,2
node_353402,{'B.1.1.7': 36},234083,36,-1,2147483648,36
node_412625,{'BA.1.15.1': 1},1030622,1,-1,2147483648,1
SRR20537469,{'BA.2': 1},1201292,1,-1,2147483648,1
ERR6491199,{'AY.4': 1},357229,1,-1,2147483648,1
node_181345,{'AY.39': 3},427748,3,-1,2147483648,3
node_172856,{'AY.100': 3},647639,3,-1,2147483648,3
node_336241,{'AY.8': 4},358650,4,-1,2147483648,4
node_181651,{'AY.100': 13},220139,708356,-1,2147483648,13
node_426198,{'BA.1': 1},1048755,1,-1,2147483648,1
ERR6519681,{'AY.4': 1},395978,1,-1,2147483648,1
ERR7375443,{'AY.4': 1},704758,3,295320,5,1
node_346423,{'B.1.1.7': 17},45989,290406,-1,2147483648,17
SRR16899114,{'AY.44': 1},647925,1,-1,2147483648,1
SRR21458042,{'BA.4.1': 1},1346894,1,-1,2147483648,1
node_505721,{'XS': 17},1000242,17,1000242,0,17
SRR15201358,{'AY.122': 1},323792,4,-1,2147483648,1
ERR7268953,{'AY.4.2': 1},662099,1,662100,1,1
node_424087,{'BA.1.16': 6},1051233,6,-1,2147483648,6
node_182246,{'AY.119': 2},496350,4,295320,6,2
ERR9687842,{'BA.1.1': 1},1219488,1,-1,2147483648,1
ERR7712393,{'B.1.617.2': 1},802602,1,295320,4,1
ERR8174039,{'AY.4.2.2': 1},850004,1,-1,2147483648,1
node_193262,{'AY.34.1': 24},545274,25,-1,2147483648,24
ERR5653087,{'B.1.1.7': 1},193369,1,-1,2147483648,1
SRR23359808,{'XBB.1.5': 1},1431021,1,1396207,6,1
node_526743,{'BA.2': 1},1259691,1,-1,2147483648,1
ERR7051140,{'AY.4.2': 1},557125,1,-1,2147483648,1
node_66283,{'AY.4': 2},455093,2,-1,2147483648,2
ERR6701229,{'AY.6': 1},424102,1,-1,2147483648,1
node_187966,{'AY.121': 1},650212,1,-1,2147483648,1
SRR20179884,{'AY.100': 1},820060,1,-1,2147483648,1
node_177938,{'AY.100': 15},627670,15,-1,2147483648,15
node_319796,{'AY.122': 5},567761,5,-1,2147483648,5
ERR9695296,{'BA.2': 1},1224533,1,-1,2147483648,1
SRR16595601,{'AY.44': 1},588134,1,-1,2147483648,1
SRR20250608,{'AY.100': 1},763269,1,-1,2147483648,1
SRR19945500,{'AY.39': 1},951132,1,-1,2147483648,1
node_321237,{'AY.20': 3},721725,4,-1,2147483648,3
ERR7710246,{'AY.4.2': 1},822420,1,822421,1,1
ERR8302936,{'BA.1.17.2': 1},984078,1,-1,2147483648,1
SRR21044302,{'AY.44': 1},716435,1,-1,2147483648,1
node_237292,{'AY.103': 2},480189,2,-1,2147483648,2
ERR9089705,{'BA.2': 1},1080053,1,-1,2147483648,1
node_91418,{'AY.105': 61},2736791,61,-1,2147483648,61
node_132421,{'AY.4': 3},594431,3,-1,2147483648,3
ERR6881713,{'AY.4': 1},559124,1,559125,1,1
node_591992,"{'BA.5.2.1': 4, 'BA.5.2': 1, 'BA.5': 1}",1258595,7,1189192,7,6
ERR8219227,{'AY.4.2.1': 1},886331,1,-1,2147483648,1
ERR7045008,{'AY.4.2': 1},527962,1,-1,2147483648,1
ERR5926261,{'B.1.1.7': 1},250526,1,-1,2147483648,1
SRR20145485,{'AY.125': 1},850983,1,850984,1,1
SRR16166335,{'B.1.243': 1},31324,1,-1,2147483648,1
SRR20254217,{'AY.113': 1},642389,1,-1,2147483648,1
ERR6543896,{'AY.4': 1},412916,1,-1,2147483648,1
node_182321,{'B.1.617.2': 2},701006,2,295320,4,2
ERR9458661,{'BA.2': 1},1164033,1,-1,2147483648,1
node_60601,"{'AY.4': 90, 'AY.4.9': 1}",368366,91,-1,2147483648,91
SRR22743820,{'BQ.1.23': 1},1408898,1,1189192,15,1
SRR20932702,{'BA.5.2.1': 1},1299343,1,1189192,11,1
ERR9840332,{'BA.2': 1},1212555,1,1212556,1,1
node_507212,{'BA.2.12.1': 2},1255620,2,-1,2147483648,2
SRR22394020,{'BA.4': 1},1406802,1,1189192,6,1
node_321380,{'AY.20': 2},562217,2,562218,1,2
node_181825,{'AY.100': 1},748793,1,748794,1,1
node_193415,{'AY.34': 4},680307,4,-1,2147483648,4
SRR16606315,{'AY.100': 1},584299,5,-1,2147483648,1
ERR7316360,{'AY.4.2': 1},659149,1,295320,8,1
node_31437,{'B.1.177.5': 1},36636,1,-1,2147483648,1
node_181997,{'AY.117': 8},620296,8,541943,1,8
SRR21008396,{'BA.5.5': 1},1324240,1,1189192,8,1
ERR6834094,{'AY.4': 1},494283,1,295320,6,1
node_181431,{'AY.39': 2},413886,4,-1,2147483648,2
